PARAMETER_CODE,PARAMETER_DESC,POLLUTANT_CODE,STATUS_FLAG,UNIT_GROUP_CODE,PERCENT_REMOVAL_FLAG,PERCENT_EXCEEDENCE_FLAG,SNC_FLAG
TFO6E,HLF Pass/Fail Statre 4Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TFP3B,HLF Pass/Fail Statre 7Day Chronic Ceriodaphnia,4677,A,55,,N,
TFP6C,HLF Pass/Fail Statre 7Day Chronic Pimephales,4677,A,55,,N,
TFP6E,HLF Pass/Fail Statre 7Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TFW6E,HLF Pass/Fail Flth 48Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TFX6E,HLF Pass/Fail Flth 96Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TFY6E,HLF Pass/Fail Flth 4Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TFZ6E,HLF Pass/Fail Flth 7Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TGA3B,Pass/Fail Static 48Hr Acute Ceriodaphnia,4677,A,55,,N,
TGA3D,Pass/Fail Static 48Hr Acute D. Pulex,4677,A,55,,N,
TGA3E,Pass/Fail Static 48Hr Acute Mysidopsis Bahia,4677,A,55,,N,
TGA3X,Pass/Fail Static 48Hr Acute D. Ambigua,4677,A,55,,N,
TGA6B,Pass/Fail Static 48Hr Acute Menidia,4677,A,55,,N,
TGA6C,Pass/Fail Static 48Hr Acute Pimephales,4677,A,55,,N,
TGA6E,Pass/Fail Static 48Hr Acute Lepomis Macrochirus,4677,A,16,,Y,
TGA6H,Pass/Fail Static 48Hr Acute Cyprinella Leedsi,4677,A,16,,Y,
TGB3B,Pass/Fail Static 96Hr Acute Ceriodaphnia Dubia,4677,A,55,,N,
TGB6A,Pass/Fail Static 96 Hr Acute Cyprinodon Variega,4677,A,55,,N,
TGB6C,Pass/Fail Static 96 Hr Acute Pimephales Promelas,4677,A,55,,N,
TGB6E,Pass/Fail Static 96Hr Acute Lepomis Macrochirus,4677,A,16,,Y,
TGC3D,Pass/Fail Static 4 Day Chronic Daphnia Pulex,4677,A,55,,N,
TGC3E,Pass/Fail Static 4 Day Chronic Mysidopsis Bahia,4677,A,55,,N,
TGC6A,Pass/Fail Static 4 Day Chronic Cyprinodon Variega,4677,A,55,,N,
TGC6C,Pass/Fail Static 4 Day Chronic Pimephales Promelas,4677,A,55,,N,
TGC6E,Pass/Fail Static 4 Day Chronic Lepomis macrochirus,4677,A,16,,Y,
TGD6E,Pass/Fail Static 7Day Chronic Lepomis Macrochirus,4677,A,16,,Y,
TGE3D,Pass/Fail Static 24Hr Acute Daphnia Pulex,4677,A,55,,N,
TGE3E,Pass/Fail Static 24Hr Acute Mysid. Bahia,4677,A,55,,N,
TGE6A,Pass/Fail Static 1Hr Chronic Cyprinodon variegatus,4677,A,55,,N,
TGE6C,Pass/Fail Static 24Hr Acute Pimephales,4677,A,55,,N,
TGE6E,Pass/Fail Static 1Hr Chronic Lepomis macrochirus,4677,A,16,,Y,
TGM3B,Pass/Fail Statre 48Hr Acute Ceriodaphnia,4677,A,55,,N,
TGM3E,Pass/Fail Statre 48Hr Acute Mysidopsis Bahia,4677,A,55,,N,
TGM3G,Pass/Fail Statre 48Hr Acute Daphnia Species,4677,A,55,,N,
TGM6B,Pass/Fail Statre 48Hr Acute Menidia,4677,A,55,,N,
TGM6C,Pass/Fail Statre 48Hr Acute Pimephales Promelas,4677,A,55,,N,
TGM6E,Pass/Fail Static Renewal 48Hr Acute Lepomis Macrochirus,4677,A,16,,Y,
TGN3B,Pass/Fail Static Renewal 96Hr Acute Ceriodaphnia,4677,A,55,,N,
TGN3E,Pass/Fail Static Renewal 96Hr Acute Mysid. Bahia,4677,A,55,,N,
TGN6B,Pass/Fail Static Renewal 96Hr Acute Menidia,4677,A,55,,N,
TGN6C,Pass/Fail Static Renewal 96Hr Acute Pimephales Promelas,4677,A,55,,N,
TGN6E,Pass/Fail Static Renewal 96Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TGN6H,Pass/Fail Static Renewal 96Hr Acute Cyprinella Leedsi,4677,A,55,,N,
TGO6E,Pass/Fail Statre 4Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TGP3B,Pass/Fail Static Renewal 7 Day Chronic Ceriodaphnia,4677,A,55,,N,
TGP3E,Pass/Fail Static Renewal 7 Day Chronic Americamysis bahia,4677,A,55,,N,
TGP3X,Pass/Fail Static Renewal 7 Day Chronic D. Ambigua,4677,A,55,,N,
TGP6A,Pass/Fail Statre 7Day Chronic Cyprinodon,4677,A,55,,N,
TGP6B,Pass/Fail Statre 7Day Chronic Menidia,4677,A,55,,N,
TGP6C,Pass/Fail Statre 7Day Chronic Pimephales Promelas,4677,A,55,,N,
TGP6E,Pass/Fail Statre 7Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TGP6H,Pass/Fail Statre 7Day Chronic Cyprinella Leedsi,4677,A,16,,Y,
77161,"1,2-Dichloropropene",10692,A,59,,Y,2
TOP6A,NOEC Lethal Static Renewal 7 Day Chronic Cyprinodeon variegatus,4677,A,16,N,Y,
TOP6B,NOEC Lethal Static Renewal 7 Day Chronic Menidia menidia,4677,A,16,N,Y,
TOP6C,NOEC Lethal Static Renewal 7 Day Chronic Pimephales promelas,4677,A,16,N,Y,
TPB1A,Noel Sub-Leth 96Hr Acute Selen. Capr.,4677,A,16,,Y,
TPB1B,Noel Sub-Leth 96Hr Acute L. Minor,4677,A,16,,Y,
TPC1A,Noel Sub-Leth 4Day Chronic Selen. Capr,4677,A,16,,Y,
TPC1B,Noel Sub-Leth 4Day Chronic L. Minor,4677,A,16,,Y,
TPE1A,Noel Sub-Leth 1Hr Chronic Selen. Capr.,4677,A,16,,Y,
TPE1B,Noel Sub-Leth 1Hr Chronic L. Minor,4677,A,16,,Y,
TPF1A,"Noel Sub-Leth 48Hr Chr, 5-7 Day Rec. Selen. Capr.",4677,A,16,,Y,
TPF1B,"Noel Sub-Leth 48Hr Chr, 5-7 Day Rec. L. Minor",4677,A,16,,Y,
TPG1A,Noel Sub-Leth 1Hr Fert. Test Chronic Selen. Capr.,4677,A,16,,Y,
TPG1B,Noel Sub-Leth 1Hr Fert. Test Chronic L. Minor,4677,A,16,,Y,
TPP3B,NOEC Sub-Lethal Static Renewal 7 Day Chronic Ceriodaphnia dubia,4677,A,16,N,Y,
TPP3E,NOEC Sub-Lethal Static Renewal 7 Day Chronic Americamysis bahia,4677,A,16,N,Y,
TPP6A,NOEC Sub-Lethal Static Renewal 7 Day Chronic Cyprinodeon variegatus,4677,A,16,N,Y,
TPP6B,NOEC Sub-Lethal Static Renewal 7 Day Chronic Menidia menidia,4677,A,16,N,Y,
TPP6C,NOEC Sub-Lethal Static Renewal 7 Day Chronic Pimephales promelas,4677,A,16,N,Y,
TQB1A,Coef Of Var 96Hr Acute Selen. Capr.,4677,A,16,,Y,
TQB1B,Coef Of Var 96Hr Acute L. Minor,4677,A,16,,Y,
TQC1A,Coef Of Var 4Day Chronic Selen. Capr.,4677,A,16,,Y,
TQC1B,Coef Of Var 4Day Chronic L. Minor,4677,A,16,,Y,
TQE1A,Coef Of Var 1Hr Chronic Selen. Capr.,4677,A,16,,Y,
TQE1B,Coef Of Var 1Hr Chronic L. Minor,4677,A,16,,Y,
TQF1A,"Coef Of Var 48Hr Chr, 5-7 Day Rec. Selen. Capr",4677,A,16,,Y,
TQF1B,"Coef Of Var 48Hr Chr, 5-7 Day Rec. L. Minor",4677,A,16,,Y,
TQG1A,Coef Of Var 1Hr Fert Test Chronic Selen. Capr.,4677,A,16,,Y,
TQG1B,Coef Of Var 1Hr Fert Test Chronic L. Minor,4677,A,16,,Y,
TQM3D,Coef Of Var Statre 48Hr Acute D. Pulex,4677,A,16,,Y,
TQM3E,Coef Of Var Statre 48Hr Acute Mysid. Bahia,4677,A,16,,Y,
TQM6A,Coef Of Var Statre 48Hr Acute Cyprinodon,4677,A,16,,Y,
TQM6B,Coef Of Var Static Renewal 48Hr Acute Menidia menidia,4677,A,16,,Y,
TQM6C,Coef Of Var Statre 48Hr Acute Pimephales,4677,A,16,,Y,
TQP3B,Coef Of Var Statre 7Day Chronic Ceriodaphnia,4677,A,16,,Y,
TQP3E,Coef Of Var Statre 7Day Chronic Mysid. Bahia,4677,A,16,,Y,
TQP6A,Coef Of Var Statre 7Day Chronic Cyprinodon,4677,A,16,,Y,
TQP6B,Coef Of Var Static Renewal 7Day Chronic Menidia menidia,4677,A,16,,Y,
TQP6C,Coef Of Var Statre 7Day Chronic Pimephales,4677,A,16,,Y,
TR000,"Toxicity, Acute, % Survival",4677,A,16,,Y,
TRA3D,%Surv Static 48Hr Acute Daphnia Pulex,4677,A,16,,Y,
TRB3B,%Surv Static 96Hr Acute Ceriodaphnia Dubia,4677,A,16,,Y,
TRB3U,%Surv Static 96Hr Acute Penaeus Vannamei,4677,A,16,,Y,
TRB6C,%Surv Static 96Hr Acute Pimphales Promelas,4677,A,16,,Y,
TRB6I,%Surv Static 96Hr Acute Oncorhynchus Mykiss,4677,A,16,,Y,
TRB6K,%Surv Static 96Hr Acute Gasterost. Aculeatus,4677,A,16,,Y,
TRB6M,%Surv Static 96Hr Acute Tilapia Mossambica,4677,A,16,,Y,
TRM3B,%Srv Statre 48Hr Acute Ceriodaphnia Dubia,4677,A,16,,Y,
TRM3C,%Surv Statre 48Hr Acute Daphnia Magna,4677,A,16,,Y,
TRM3D,%Surv Statre 48Hr Acute Daphnia Pulex,4677,A,16,,Y,
TRM6C,% Surv Statre 48Hr Acute Pimepha Promelas,4677,A,16,,Y,
TRN3B,96Hr Acute Ceriodaphn. Dubia % Srv,4677,A,16,,Y,
TRN3U,%Surv Statre 96Hr Acute Panaeus Vannamei,4677,A,16,,Y,
TRN6C,% Survival Static Renewal 96Hr Acute Pimephales promelas,4677,A,16,,Y,
TRN6D,%Surv Statre 96 Hr Acute Salmo Gairderi,4677,A,16,,Y,
TRN6I,%Surv Statre 96Hr Oncorhynchus Mykiss,4677,A,16,,Y,
TRN6K,%Surv Statre 96Hr Gasterost. Aculeatus,4677,A,16,,Y,
TRN6L,% Surv Statre 96Hr Acute Atherinops Affns,4677,A,16,,Y,2
TRP3B,IC25 Static Renewal 7 Day Chronic Chrceriodaphnia,4677,A,16,,Y,
TRP6C,IC25 Static Renewal 7 Day Chronic Chrpimephales,4677,A,16,,Y,
TRX6C,% Survival Flow Through 96Hr Acute Pimephales promelas,4677,A,16,N,Y,
TRX6I,% Survival Flow Through 96Hr Acute Oncorhynchus mykiss,4677,A,16,N,Y,
TRX6K,% Survival Flow Through 96Hr Acute Gasterosteus aculeatus,4677,A,16,N,Y,
TS000,"Toxicity, Acute",4677,A,49,,Y,
TSA3B,Static 48Hr Acute Ceriodaphnia Dubia,4677,A,49,,Y,
TSA3C,Static 48Hr Acute Daphnia Magna,4677,A,49,,Y,
TSA3D,Static 48Hr Acute Daphnia Pulex,4677,A,49,,Y,
TSA6C,Static 48Hr Acute Pimephales Promelas,4677,A,49,,Y,
TSB3Q,Static 96Hr Acute Holmesimysis costata,4677,A,49,,Y,
TSB3U,Static 96Hr Acute Penaeus vannamei,4677,A,49,,Y,
TSB6C,Static 96Hr Acute Pimphales promelas,4677,A,49,,Y,
TSB6J,Static 96Hr Acute Medinia beryllina,4677,A,49,,Y,
TGR1A,Pass/Fail Static 96Hr Chronic Selen. Capricornutum,4677,A,55,,N,
TGW6E,Pass/Fail Flth 48Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TGX6E,Pass/Fail Flth 96Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TGY6E,Pass/Fail Flth 4Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TGZ6E,Pass/Fail Flth 7Day Chronic Lepomis Macrochi,4677,A,16,,Y,
78008,"Endrin ketone, in water",10715,A,59,,Y,1
78024,Hexahydroazepinone,10740,A,59,,Y,2
78028,Tetrachlorobenzene,10166,A,59,,Y,2
78032,"Propane, 2-methoxy-2-methyl",10418,A,59,,Y,2
78036,Methyl ethyl sulfide,11247,A,59,,Y,2
78080,Sulfonyl-bis-benzene,10903,A,59,,Y,
78099,Trimethoxymethane,11674,A,59,,Y,
78109,"Allyl chloride, total",10033,A,59,,Y,
78111,"N,N-Dimethylformamide",10289,A,59,,Y,2
78113,Ethylbenzene,10157,I,59,,Y,2
78115,"Halogen, total organic",1976,A,59,,Y,2
78121,o-Xylene + p-Xylene,10904,A,59,,Y,
78124,Benzene [volatile analysis],603,A,59,,Y,2
78132,"1,4-Xylene",10142,A,59,,Y,2
78133,4-Methyl-2-pentanone,10046,A,59,N,Y,2
78136,Trimethylbenzene,10167,A,59,,Y,2
78141,"Organics, total toxic [TTO]",10487,A,59,,Y,2
78143,Monochlorobenzyl trifluoride,10913,A,59,,Y,2
78144,"Toluene-2,4-diisocyanate",10146,A,59,,Y,2
78145,Tetrasodium EDTA,11349,A,59,,Y,2
78146,Aminotrol methylene phosphate,10807,A,59,,Y,2
78147,Bis[trichloromethyl] sulfone,11671,A,59,,Y,2
78148,"Chloramine, residual",11079,A,59,,Y,2
78149,Diethylaminoethanol,11277,A,59,,Y,2
78150,Dyphylline,10707,A,59,,Y,2
78151,EDTA,11347,A,59,,Y,2
78152,Guafensin,10640,A,59,,Y,2
78153,Hydroxyacetophenone,11284,A,59,,Y,2
78154,Mercaptobenzothiazole,10708,A,59,,Y,2
78155,Dichlorobenzyl trifluoride,10923,A,59,,Y,2
78156,N-Alkyldimethylbenzylammonium chloride,12168,A,59,,Y,2
78157,Naphthenic acid,11879,A,59,,Y,2
78159,Niacinamide,10746,A,59,,Y,2
78160,Nitrostyrene,10896,A,59,,Y,2
78161,Polymethylacrylic acid,10733,A,59,,Y,2
78162,"Aromatics, substituted",10831,A,59,,Y,2
78163,Sulfabenzamide,10876,A,59,,Y,2
78164,Sulfacetamide,10781,A,59,,Y,2
78165,Sulfathiazole,10948,A,59,,Y,2
78166,"Tetrahydro-3,5-dimethyl-2-hydro-1,3,5-thione",10739,A,59,,Y,2
78167,Theophylline,10706,A,59,,Y,2
78168,Carbamates,11047,A,59,,Y,2
78169,Sodium-o-PPTH,12518,A,59,,Y,2
78171,"Aromatics, total purgeable",10830,A,59,,Y,2
78194,Trichloromethane,10345,A,59,,Y,2
78198,Heptane,2040,A,59,,Y,2
78200,N-Nitrosodiethylamine,11246,A,59,,Y,2
78202,Ethylene chlorohydrin,11279,A,59,,Y,2
78203,"Halogenated hydrocarbons, total",11404,A,59,,Y,2
78204,Monochlorotoluene,10921,A,59,,Y,2
78205,Paraben [methyl and propyl],11989,A,59,,Y,2
78206,N-Nitrosopyrrolidine,12166,A,59,,Y,2
78207,N-Nitrosodibutylamine,10677,A,59,,Y,2
78213,Monochloroacetic acid [MCAA],10083,A,59,,Y,2
78214,Diethylbenzene,10925,A,59,,Y,2
78215,o-Chlorobenzyl chloride,10912,A,59,,Y,2
78216,Aldrin + Dieldrin,10794,A,59,,Y,2
78217,"Chlorinated pesticides, total",11999,A,59,,Y,2
78218,"Phenolic compounds, unchlorinated",10397,A,59,,Y,2
78219,Isothiazolone,10741,A,59,,Y,2
78221,Organic pesticide chemicals [40 CFR455],11910,A,59,,Y,2
78222,Organic active ingredients [40 CFR455],11905,A,59,,Y,2
78223,Total toxic organics [TTO] [40 CFR413],10487,A,59,,Y,2
78224,Total toxic organics [TTO] [40 CFR433],10487,A,59,,Y,2
78225,Total toxic organics [TTO] [40 CFR464a],10487,A,59,,Y,2
78226,Total toxic organics [TTO] [40 CFR464b],10487,A,59,,Y,2
78227,Total toxic organics [TTO] [40 CFR464c],10487,A,59,,Y,2
78228,Total toxic organics [TTO] [40 CFR464d],10487,A,59,,Y,2
78229,Total toxic organics [TTO] [40 CFR465],10487,A,59,,Y,2
78230,Total toxic organics [TTO] [40 CFR467],10487,A,59,,Y,2
78231,Total toxic organics [TTO] [40 CFR468],10487,A,59,,Y,2
78232,Total toxic organics [TTO] [40 CFR469],10487,A,59,,Y,2
82202,Rotenone,12523,A,59,,Y,2
82203,HMX,10643,A,59,,Y,2
79146,4-Methylphenol,10388,I,59,,Y,2
79531,"3,4-Benzofluoranthene",10110,A,59,,Y,2
79539,"Acetone, in waste",10051,A,59,,Y,2
TCO3C,%Effect Statre 4Day Chronic D. Magna,4677,A,16,,Y,
79618,".beta.-Endosulfan, in waste",10758,A,59,,Y,2
79732,"2,4,5-TP",12156,A,59,,Y,2
79743,"Glyphosate, total",10297,A,59,,Y,2
79744,"Panthalium, total",11986,A,59,,Y,2
79745,Neptune Blue,11880,A,78,,Y,2
79746,MCPA 2-ethylhexyl ester,12629,A,78,,Y,2
81579,"Dimethyl sulfide, total",11672,A,59,,Y,2
81580,"Dimethyl disulfide, total [DMDS]",11210,A,59,,Y,2
81582,Dioxane,6390,A,59,,Y,2
81585,Ethyl acetate,10078,A,59,,Y,2
81586,Ethylmethyldioxolane,10663,A,59,,Y,2
81588,Furfural,10043,A,59,,Y,2
81590,Hexane,2049,A,59,,Y,2
81595,Methyl ethyl ketone,4800,A,59,,Y,2
81596,Methyl isobutyl ketone,10046,A,59,,Y,2
81597,Methyl methacrylate,10060,A,59,,Y,2
81604,n-Pentane,8198,A,59,,Y,2
81607,Tetrahydrofuran,11336,A,59,,Y,2
81610,Trichloropropane,12152,A,59,,Y,
81611,Trichlorotrifluoroethane,11271,A,59,,Y,2
81612,Sulfate in sediment,6101,A,59,,Y,1
81621,"Sulfide, total",6106,I,59,,Y,1
81639,"Nitrogen Kjeldahl, total [TKN]",2817,A,100,,Y,
81646,Surfactants [linear alkylate sulfonate],10954,A,59,,Y,1
81649,PCB-1262,4881,A,59,,Y,2
81651,Bisphenol-A,10387,A,59,,Y,2
81676,ortho-Cresol,12019,I,59,,Y,2
81678,Dehydroabietic acid,10684,A,59,,Y,2
81679,Epichlorohydrin,11921,A,59,,Y,2
81680,Dichloroethane,11266,A,59,,Y,
81685,2-Ethoxyethanol,11280,A,59,,Y,
81686,"cis-1,2-Dichloroethene",10281,A,59,,Y,
81688,Ethylene glycol,10012,I,59,,Y,2
81690,Cyclohexanone,11129,A,59,,Y,2
81706,Propylene oxide,10370,A,59,,Y,2
81708,Styrene,10155,A,59,,Y,2
81710,.meta.-Xylene,10139,A,59,,Y,2
81711,ortho-xylene,10134,A,59,,Y,2
81758,Ethoprop,12071,A,59,,Y,
81769,"2,4-D, isobutyl ester in sediments",10783,A,59,,Y,
81795,"Sulfur dioxide, total",12289,A,59,,Y,1
81799,"Flow, average stream per composite sample",11311,A,66,,Y,
81815,Orthene,10399,A,59,,Y,2
81848,Trichlorophenol,12042,A,59,,Y,2
81853,Trichloroethane,10267,A,59,,Y,2
81870,Tetrachloroguaiacol [4cg] in whole water,12003,A,59,,Y,2
81879,Tetrachlorobiphenyl,12393,A,59,N,Y,2
81885,Hexachlorobiphenyl,10624,A,59,,Y,2
81888,Disulfoton,10405,A,59,,Y,
81890,Monocrotophos,12059,A,59,,Y,
81892,Cycloate,11055,A,59,,Y,2
81894,S-Ethyl dipropylthiocarbamate [EPTC],10192,A,59,,Y,2
81899,Sevin in tissue,10681,A,59,,Y,2
82028,Ratio of fecal coliform to fecal streptoc,11294,A,22,,Y,
82035,"Sodium, total [as Na]",6802,I,59,N,Y,1
82044,"Ethylene, dissolved [C2H4]",11285,A,59,,Y,2
82051,Chloramben,10961,A,59,,Y,2
82052,Dicamba,10960,A,59,N,Y,2
82056,"Aluminum, total",360,A,114,,Y,1
82057,"Boron, total",10987,A,115,,Y,1
82058,"Chromium, total percent removal",1012,A,16,Y,Y,2
82059,"Chromium, total",1012,A,114,,Y,2
82060,"Manganese, total",2423,A,114,,Y,1
82061,"Vanadium, total",4448,A,114,,Y,1
82062,"Zinc, total",6352,A,114,,Y,2
82063,"Residue, total filterable",4151,A,114,,Y,1
82064,Ferrous sulfate,10468,A,59,,Y,1
82065,Propargite,12292,A,59,,Y,1
82067,"Rhodium, total",12188,A,59,,Y,2
82073,"Time, starting [hhmmusing 24-hour clock]",12414,A,14,,N,
82074,"Time, ending [hhmm using 24-hour clock]",12413,A,14,,N,
82077,"Radiation, gross alpha",10804,A,9,,Y,
82079,"Turbidity, lab, NTU",6638,A,30,,N,
82080,"Trihalomethane, tot.",10489,A,59,,Y,2
82088,Terbufos [counter] total,12076,A,59,,Y,2
82093,Phytoplankton,12093,A,22,,Y,
82126,"Tritium, total",12446,A,9,,Y,
82153,Dichlorodibromomethane,11665,A,59,,Y,2
82173,Oil & grease aromatic,10364,A,59,,Y,1
82180,"Hydrocarbons, petroleum",10307,A,59,N,Y,1
82181,"Hydrocarbons, total petroleum",10307,A,59,N,Y,1
82183,Benzene hexachloride,11128,A,59,,Y,2
82189,Nitrocellulose,11066,A,59,,Y,2
82190,Triethanolamine,10270,A,59,,Y,2
82191,2-Naphthylamine,10727,A,59,,Y,2
82192,Diethylstilbesterol,12028,A,59,,Y,2
82193,Estradiol,11241,A,59,,Y,2
82194,Phenoxyacetic acid,10787,A,59,,Y,2
82195,Thiocarbamates,12399,A,59,,Y,2
82196,Hexamethylphosphoramide [HMPA],12063,A,59,,Y,2
82197,N-2-mercaptoethylbenzenesulfamide,12064,A,59,,Y,2
82198,Bromacil,10037,A,59,,Y,2
82199,Ordram,10035,A,59,,Y,2
71850,"Nitrogen, nitrate total [as NO3]",5713,A,59,,Y,1
74052,"Chlorinated hydrocarbons, general",10306,A,59,,Y,2
74053,"Pesticides, general",6662,A,59,,Y,2
74054,"Streptococci, fecal general",11293,A,22,,Y,
74055,"Coliform, fecal general",10287,A,96,,Y,
74056,"Coliform, total general",4146,A,22,,Y,
74057,"Coliform, fecal, colony forming units",10287,A,22,,Y,
74058,"Coliform, total colony forming units",11103,A,22,,Y,
74060,Flow rate,6599,A,65,,Y,
74061,Overflows [days per month],11914,A,134,,Y,
74062,Overflows,11915,A,141,,Y,
74063,"Overflow volume [SS0 volume, CSO volume]",11916,A,123,,Y,
74069,"Stream flow, estimated",12279,I,66,,Y,
74071,Flow,5350,A,140,,Y,
74076,Flow,5350,A,66,,Y,
75044,"Heptachlor, dry weight",10748,A,59,,Y,2
75062,"Isopropyl alcohol [C3H8O], sed.",10047,A,59,,Y,2
75166,2-Hexanone,10723,A,59,,Y,2
75565,.alpha.-Terpineol,10744,I,59,,Y,
76023,"Chlorinated dibenzo-furans, effluent",11182,A,59,,Y,2
76024,"Chlorinated dibenzo-furans, sludge",11182,A,59,,Y,2
76025,"Chlorinated dibenzo-p-dioxins, effluent",10240,A,59,,Y,2
76026,"Chlorinated dibenzo-p-dioxins, sludge",10240,A,59,,Y,2
76028,"Base neutrals & acid [Method 625], efflnt",10868,A,59,,Y,2
76029,"Organics, tot purgeables [Method 624]",11911,A,59,,Y,2
76030,"Base neutrals & acid [Method 625], total",10868,A,59,,Y,2
76982,"4-Chloro-3,5-dimethylphenol",12035,A,59,,Y,2
76993,"2,2-Dibromo-3-nitrilopropionamide",10773,A,59,,Y,2
76994,Methane,6901,A,59,,Y,2
76996,Methylamine,11657,A,59,,Y,2
76997,Methyl cyanide [acetonitrile],278,A,59,,Y,2
76998,"Propene, total",10030,A,59,,Y,
76999,Ethylene oxide,3049,A,59,,Y,2
77001,Acetaldehyde,250,A,59,,Y,2
77002,"Ethylamine, whole water",11242,A,59,,Y,
77003,Dimethylamine,10334,A,59,,Y,2
77004,Ethanol,5286,A,59,,Y,
77006,Formic acid,6758,A,59,,Y,2
77015,Isopropanol,10047,A,59,,Y,2
77018,n-Propyl alcohol,10690,A,59,,Y,
77023,Ethylene glycol,10012,A,59,,Y,2
77028,Crotonaldehyde,10719,A,59,,Y,
77030,Diethylamine,11244,A,59,,Y,2
77031,"Propionic acid, total",10420,A,59,,Y,
77032,Methyl acetate,10085,A,59,,Y,2
77033,Isobutyl alcohol,10028,A,59,,Y,2
77034,1-Butanol,10026,I,59,,Y,
77035,2-Methyl-2-propanol,10050,I,59,,Y,2
77038,"1,2-Propanediol",10639,A,59,,Y,2
77041,Carbon disulfide,817,A,59,,Y,2
77042,"Dimethyl sulfoxide, total",11670,A,59,,Y,
77045,Pyridine,3541,A,59,,Y,2
77046,2-Chloroethanol,11279,A,59,,Y,2
77052,Methylcyclopentane,11130,A,59,,Y,2
77053,"Piperdin, total",12094,A,59,,Y,
77055,3-Methylpentane,11993,A,59,,Y,2
77057,Vinyl acetate,10077,A,59,,Y,2
77063,Butanoic acid,10993,A,59,,Y,2
77066,"2-Methyl-1,3-dioxolane",10664,A,59,,Y,
77081,Oxalic acid,11272,A,59,,Y,2
77082,1-Methoxy-2-propanol,10731,A,78,,Y,
77086,3-Methylpyridine,12165,A,59,,Y,2
77088,2-Methylpyridine,10425,A,59,,Y,2
77089,Aniline,10113,A,59,,Y,2
77093,"cis-1,2-Dichloroethylene",10281,A,59,,Y,
77097,Cyclohexanone,11129,A,59,,Y,2
77101,Cyclohexylamine,11122,A,59,,Y,2
77102,N-Methyl-2-pyrrolidone,10063,A,59,,Y,2
77103,2-Hexanone,10723,A,59,,Y,2
77110,"N,N-Dimethylformamide",10289,A,59,,Y,2
77111,Triethylamine,10252,A,59,,Y,2
77115,Pentanoic acid,11994,A,78,,Y,
77117,Isopropyl ether,12147,A,59,,Y,2
77124,Benzonitrile,10965,A,59,,Y,2
77128,"Styrene, total",10155,I,59,,Y,2
77135,o-Xylene,10134,A,59,N,Y,2
77142,o-Toluidine,10115,A,59,,Y,2
77146,p-Cresol,10388,A,59,,Y,2
77147,Benzyl alcohol,10943,A,59,,Y,2
77151,3-Methylphenol,10386,A,59,,Y,
81017,Chemical Oxygen Demand [COD],905,A,59,,Y,1
82205,Specific gravity,12264,A,79,,Y,
81018,"Oxygen demand, total",11926,A,107,,Y,1
TAX3B,LC50 Flth 96Hr Acute Ceriodaphnia,4677,A,16,,Y,
TAX3C,LC50 Flth 96Hr Acute D. Magna,4677,A,16,,Y,
TAX3D,LC50 Flth 96Hr Acute D. Pulex,4677,A,16,,Y,
TAX3E,LC50 Flth 96Hr Acute Mysid. Bahia,4677,A,16,,Y,
TAX6A,LC50 Flth 96Hr Acute Cyprinodon,4677,A,16,,Y,
TAX6B,LC50 Flth 96Hr Acute Menidia,4677,A,16,,Y,
TAX6C,LC50 Flth 96Hr Acute Pimephales,4677,A,16,,Y,
TAX6D,LC50 Flth 96Hr Acute Salmo Gair.,4677,A,16,,Y,
TAX6E,LC50 Flth 96Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TAY6E,LC50 Flth 4Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TAZ6E,LC50 Flth 7Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TB1AA,LC50 Mycd Shrimp Fl-Thru Defn,4677,A,16,,Y,
TB1BA,LC50 Shee Minnow Fl-Thru Defn,4677,A,16,,Y,
TB1CA,LC50 Fthd Minnow Fl-Thru Defn,4677,A,16,,Y,
TBA6E,NOEL Static 48Hr Acute Lepomis Macrochirus,4677,A,16,,Y,
TBB6E,Noel Static 96Hr Acute Lepomis Macrochirus,4677,A,16,,Y,
TBC1A,Noel Static 4Day Chronic Selen. Capr.,4677,A,16,,Y,
TBC1B,Noel Static 4Day Chronic L. Minor,4677,A,16,,Y,
TBC1C,Noel Static 4Day Chronic Champia,4677,A,16,,Y,
TBC3A,Noel Static 4Day Chronic Arbacia,4677,A,16,,Y,
TBC3B,Noel Static 4Day Chronic Ceriodaphnia,4677,A,16,,Y,
TBC3C,Noel Static 4Day Chronic D. Magna,4677,A,16,,Y,
TBC3D,Noel Static 4Day Chronic D. Pulex,4677,A,16,,Y,
TBC3E,Noel Static 4Day Chronic Mysid. Bahia,4677,A,16,,Y,
TBC6A,Noel Static 4Day Chronic Cyprinodon,4677,A,16,,Y,
