GLOBAL ID,REPORTING YEAR,FACILITY PLACE ID,SITE NAME,SITE TYPE,LEAD AGENCY,FAC PRODUCE REC WATER,SOLELY REC TREAT,FACILITY TYPE,SUBMIT DATE,LATITUDE,LONGITUDE
WDR100006793,2019,629209,Alamitos Barrier Recycled Water Project/Leo J. Vander Lans Water Treatment Fac.,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,Y,RWP,2/27/2020,33.802548,-118.086628
WDR100006793,2020,629209,Alamitos Barrier Recycled Water Project/Leo J. Vander Lans Water Treatment Fac.,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,Y,RWP,4/5/2021,33.802548,-118.086628
WDR100006793,2021,629209,Alamitos Barrier Recycled Water Project/Leo J. Vander Lans Water Treatment Fac.,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,Y,RWP,2/25/2022,33.802548,-118.086628
WDR100006793,2022,629209,Alamitos Barrier Recycled Water Project/Leo J. Vander Lans Water Treatment Fac.,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,Y,RWP,4/17/2023,33.802548,-118.086628
WDR100000047,2019,273663,Edward C. Little Water Recycling Plant (Recycled Water Irrigation),* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,Y,RWP,6/29/2020,33.907954,-118.394561
WDR100000047,2020,273663,Edward C. Little Water Recycling Plant (Recycled Water Irrigation),* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,Y,RWP,4/30/2021,33.907954,-118.394561
WDR100000047,2021,273663,Edward C. Little Water Recycling Plant (Recycled Water Irrigation),* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,Y,RWP,4/28/2022,33.907954,-118.394561
WDR100000047,2022,273663,Edward C. Little Water Recycling Plant (Recycled Water Irrigation),* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,Y,RWP,4/28/2023,33.907954,-118.394561
WDR100001876,2019,260219,San Nicolas Island WWTP,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,7/1/2020,33.254094,-119.480058
WDR100001876,2020,260219,San Nicolas Island WWTP,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,4/14/2021,33.254094,-119.480058
WDR100001876,2021,260219,San Nicolas Island WWTP,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,3/17/2022,33.254094,-119.480058
WDR100001876,2022,260219,San Nicolas Island WWTP,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,4/18/2023,33.254094,-119.480058
WDR100017186,2019,238315,Limoneira WWTP,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,N,WWTP RW,9/1/2020,34.33095,-119.126236
WDR100017186,2021,238315,Limoneira WWTP,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,3/10/2022,34.33095,-119.126236
WDR100017186,2020,238315,Limoneira WWTP,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,N,WWTP RW,10/20/2021,34.33095,-119.126236
WDR100017186,2022,238315,Limoneira WWTP,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,3/19/2023,34.33095,-119.126236
WDR100016910,2019,805193,Vista Canyon Water Factory,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,6/29/2020,34.4146744,-118.4396601
WDR100016910,2021,805193,Vista Canyon Water Factory,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,3/1/2022,34.4146744,-118.4396601
WDR100016910,2020,805193,Vista Canyon Water Factory,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,4/30/2021,34.4146744,-118.4396601
WDR100016910,2022,805193,Vista Canyon Water Factory,* WDR Site,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,2/28/2023,34.4146744,-118.4396601
WDR100014340,2019,216719,Camarillo WRP,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,N,WWTP RW,4/29/2020,34.19167,-119.00302
WDR100014340,2021,216719,Camarillo WRP,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,N,WWTP RW,3/17/2022,34.19167,-119.00302
WDR100014340,2020,216719,Camarillo WRP,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,N,WWTP RW,4/13/2021,34.19167,-119.00302
WDR100014340,2022,216719,Camarillo WRP,* WDR Site,LOS ANGELES RWQCB (REGION 4),Y,N,WWTP RW,1/25/2023,34.19167,-119.00302
WDR100033958,2019,239317,Manila CSD WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,7/16/2020,40.85109,-124.16887
WDR100033958,2020,239317,Manila CSD WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,5/19/2021,40.85109,-124.16887
WDR100033958,2022,239317,Manila CSD WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,3/3/2023,40.85109,-124.16887
WDR100033958,2021,239317,Manila CSD WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,5/4/2022,40.85109,-124.16887
WDR100034743,2019,256049,SCWA Geyserville CSD,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/24/2020,38.70289,-122.89461
WDR100034743,2020,256049,SCWA Geyserville CSD,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,3/11/2021,38.70289,-122.89461
WDR100034743,2021,256049,SCWA Geyserville CSD,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/17/2022,38.70289,-122.89461
WDR100034743,2022,256049,SCWA Geyserville CSD,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,1/30/2023,38.70289,-122.89461
WDR100033514,2019,239889,Mayacama Golf Club LLC,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/1/2020,38.52917,-122.73306
WDR100033514,2020,239889,Mayacama Golf Club LLC,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,Y,RWP,4/27/2021,38.52917,-122.73306
WDR100033514,2021,239889,Mayacama Golf Club LLC,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,3/23/2022,38.52917,-122.73306
WDR100033514,2022,239889,Mayacama Golf Club LLC,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,3/13/2023,38.52917,-122.73306
WDR100031015,2019,229643,Happy Camp WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,9/1/2020,41.77696,-123.39872
WDR100031015,2020,229643,Happy Camp WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,5/12/2021,41.77696,-123.39872
WDR100031015,2021,229643,Happy Camp WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,1/25/2022,41.77696,-123.39872
WDR100031015,2022,229643,Happy Camp WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,3/29/2023,41.77696,-123.39872
WDR100028108,2019,220567,Dorris City STP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,5/6/2020,41.95848,-121.92127
WDR100028108,2021,220567,Dorris City STP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,8/26/2022,41.95848,-121.92127
WDR100028108,2022,220567,Dorris City STP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,3/16/2023,41.95848,-121.92127
WDR100032865,2019,247809,Pauma Valley Treatment Plant,* WDR Site,SAN DIEGO RWQCB (REGION 9),N,NaN,WWTP,3/27/2020,33.3129,-117.00436
WDR100032865,2021,247809,Pauma Valley Treatment Plant,* WDR Site,SAN DIEGO RWQCB (REGION 9),N,NaN,WWTP,1/11/2022,33.3129,-117.00436
WDR100032865,2020,247809,Pauma Valley Treatment Plant,* WDR Site,SAN DIEGO RWQCB (REGION 9),N,NaN,WWTP,2/13/2021,33.3129,-117.00436
WDR100032865,2022,247809,Pauma Valley Treatment Plant,* WDR Site,SAN DIEGO RWQCB (REGION 9),N,NaN,WWTP,2/3/2023,33.3129,-117.00436
WDR100027277,2019,209949,Bodega Bay Wastewater Reclamation Facility,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,6/26/2020,38.31889,-123.03476
WDR100027277,2020,209949,Bodega Bay Wastewater Reclamation Facility,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/2/2021,38.31889,-123.03476
WDR100027277,2021,209949,Bodega Bay Wastewater Reclamation Facility,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/21/2022,38.31889,-123.03476
WDR100027277,2022,209949,Bodega Bay Wastewater Reclamation Facility,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,1/25/2023,38.31889,-123.03476
WDR100029559,2019,236601,Las Palmas Ranch Reclamation Facility,* WDR Site,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,6/29/2020,36.6126,-121.65588
WDR100029559,2020,236601,Las Palmas Ranch Reclamation Facility,* WDR Site,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,4/1/2021,36.6126,-121.65588
WDR100029559,2021,236601,Las Palmas Ranch Reclamation Facility,* WDR Site,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,1/27/2022,36.6126,-121.65588
WDR100029559,2022,236601,Las Palmas Ranch Reclamation Facility,* WDR Site,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,3/14/2023,36.6126,-121.65588
WDR100037223,2019,219280,"DDJC, Tracy - WWTP, Stormwater",* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/3/2020,37.7221,-121.39726
WDR100037223,2021,219280,"DDJC, Tracy - WWTP, Stormwater",* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,1/11/2022,37.7221,-121.39726
WDR100037223,2020,219280,"DDJC, Tracy - WWTP, Stormwater",* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/16/2021,37.7221,-121.39726
WDR100037223,2022,219280,"DDJC, Tracy - WWTP, Stormwater",* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,1/25/2023,37.7221,-121.39726
WDR100034845,2019,253008,Robbins Wastewater Treatment Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,6/22/2020,38.87071,-121.704
WDR100034845,2020,253008,Robbins Wastewater Treatment Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,5/18/2021,38.87071,-121.704
WDR100034845,2021,253008,Robbins Wastewater Treatment Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,8/25/2022,38.87071,-121.704
WDR100034845,2022,253008,Robbins Wastewater Treatment Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/28/2023,38.87071,-121.704
WDR100027082,2021,273163,Biola WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,8/31/2022,36.80018,-120.02492
WDR100027082,2022,273163,Biola WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/26/2023,36.80018,-120.02492
WDR100030496,2019,201069,Madera Cnty #22A-Oakhurst WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/13/2020,37.3284,-119.66704
WDR100030496,2020,201069,Madera Cnty #22A-Oakhurst WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/17/2021,37.3284,-119.66704
WDR100030496,2021,201069,Madera Cnty #22A-Oakhurst WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,3/28/2022,37.3284,-119.66704
WDR100030496,2022,201069,Madera Cnty #22A-Oakhurst WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/13/2023,37.3284,-119.66704
WDR100030416,2019,273176,Le Grand WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,7/21/2020,37.207015,-120.253036
WDR100030416,2020,273176,Le Grand WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/27/2021,37.207015,-120.253036
WDR100030416,2021,273176,Le Grand WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,1/12/2022,37.207015,-120.253036
WDR100030499,2019,201071,Madera Cnty #27-Goldside Estates WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/14/2020,37.33596,-119.70742
WDR100030499,2020,201071,Madera Cnty #27-Goldside Estates WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/17/2021,37.33596,-119.70742
WDR100030499,2021,201071,Madera Cnty #27-Goldside Estates WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,3/23/2022,37.33596,-119.70742
WDR100030499,2022,201071,Madera Cnty #27-Goldside Estates WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/13/2023,37.33596,-119.70742
WDR100029436,2019,213002,Calaveras Timber Trails WWTF & Disposal Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,8/3/2020,38.20207,-120.38671
WDR100029436,2020,213002,Calaveras Timber Trails WWTF & Disposal Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/8/2021,38.20207,-120.38671
WDR100029436,2021,213002,Calaveras Timber Trails WWTF & Disposal Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/10/2022,38.20207,-120.38671
WDR100029436,2022,213002,Calaveras Timber Trails WWTF & Disposal Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/10/2023,38.20207,-120.38671
WDR100028557,2019,212847,Camanche North Shore WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/1/2020,38.293152,-120.927743
WDR100028557,2020,212847,Camanche North Shore WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/25/2021,38.293152,-120.927743
WDR100028557,2021,212847,Camanche North Shore WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/22/2022,38.293152,-120.927743
WDR100028557,2022,212847,Camanche North Shore WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/1/2023,38.293152,-120.927743
WDR100028745,2019,222071,Eastern Sierra CSD WWTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/9/2020,37.355471,-118.369097
WDR100028745,2020,222071,Eastern Sierra CSD WWTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,3/8/2021,37.355471,-118.369097
WDR100028745,2021,222071,Eastern Sierra CSD WWTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/28/2022,37.355471,-118.369097
WDR100028745,2022,222071,Eastern Sierra CSD WWTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/27/2023,37.355471,-118.369097
WDR100027318,2020,208769,Barstow Wastewater Treatment Plant,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,1/12/2021,34.884568,-116.980925
WDR100027318,2019,208769,Barstow Wastewater Treatment Plant,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,3/5/2020,34.884568,-116.980925
WDR100027318,2021,208769,Barstow Wastewater Treatment Plant,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,1/12/2022,34.884568,-116.980925
WDR100027318,2022,208769,Barstow Wastewater Treatment Plant,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,4/12/2023,34.884568,-116.980925
WDR100029738,2019,216135,Crestline SD Three WTF's,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,4/28/2020,34.254284,-117.270822
WDR100029738,2020,216135,Crestline SD Three WTF's,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,4/27/2021,34.254284,-117.270822
WDR100029738,2021,216135,Crestline SD Three WTF's,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/18/2022,34.254284,-117.270822
WDR100029738,2022,216135,Crestline SD Three WTF's,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,4/27/2023,34.254284,-117.270822
WDR100031418,2019,263043,Tecopa Hot Springs Park WWTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,7/8/2020,35.872813,-116.234545
WDR100031418,2020,263043,Tecopa Hot Springs Park WWTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/28/2021,35.872813,-116.234545
WDR100031418,2021,263043,Tecopa Hot Springs Park WWTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,8/15/2022,35.872813,-116.234545
WDR100031418,2022,263043,Tecopa Hot Springs Park WWTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,3/6/2023,35.872813,-116.234545
WDR100027966,2019,209528,Big Pine STP,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,5/20/2021,37.17189,-118.278224
WDR100027966,2021,209528,Big Pine STP,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,1/11/2022,37.17189,-118.278224
WDR100027966,2020,209528,Big Pine STP,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,5/20/2021,37.17189,-118.278224
WDR100027966,2022,209528,Big Pine STP,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,1/13/2023,37.17189,-118.278224
WDR100028677,2019,259209,Perris Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,5/4/2020,33.76375,-117.20571
WDR100028677,2020,259209,Perris Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,3/23/2021,33.76375,-117.20571
WDR100028677,2021,259209,Perris Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,4/28/2022,33.76375,-117.20571
WDR100028677,2022,259209,Perris Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,4/26/2023,33.76375,-117.20571
WDR100028736,2019,259223,Sun City RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),N,NaN,WWTP,4/22/2020,33.69659,-117.21116
WDR100028736,2021,259223,Sun City RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),N,NaN,WWTP,3/8/2022,33.69659,-117.21116
WDR100028736,2020,259223,Sun City RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),N,NaN,WWTP,3/9/2021,33.69659,-117.21116
WDR100028736,2022,259223,Sun City RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,4/26/2023,33.69659,-117.21116
WDR100028673,2019,259203,Moreno Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,5/4/2020,33.87195,-117.21607
WDR100028673,2020,259203,Moreno Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,3/23/2021,33.87195,-117.21607
WDR100028673,2021,259203,Moreno Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,6/7/2022,33.87195,-117.21607
WDR100028673,2022,259203,Moreno Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,4/26/2023,33.87195,-117.21607
WDR100028457,2019,225089,Fortuna City WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,3/26/2020,40.59083,-124.15844
WDR100028457,2021,225089,Fortuna City WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,1/10/2022,40.59083,-124.15844
WDR100028457,2020,225089,Fortuna City WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,2/11/2021,40.59083,-124.15844
WDR100028457,2022,225089,Fortuna City WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,1/10/2023,40.59083,-124.15844
WDR100031577,2019,228057,Groveland WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,8/3/2020,37.84458,-120.22898
WDR100031577,2020,228057,Groveland WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,3/2/2021,37.84458,-120.22898
WDR100031577,2021,228057,Groveland WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,3/29/2022,37.84458,-120.22898
WDR100031577,2022,228057,Groveland WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/24/2023,37.84458,-120.22898
WDR100033693,2019,244565,North San Juan WW Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/15/2020,39.37169,-121.10391
WDR100033693,2020,244565,North San Juan WW Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/29/2021,39.37169,-121.10391
WDR100033693,2021,244565,North San Juan WW Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/24/2022,39.37169,-121.10391
WDR100033693,2022,244565,North San Juan WW Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/28/2023,39.37169,-121.10391
WDR100028733,2019,259193,San Jacinto Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,5/4/2020,33.79804,-117.01189
WDR100028733,2021,259193,San Jacinto Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,5/5/2022,33.79804,-117.01189
WDR100028733,2020,259193,San Jacinto Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,3/23/2021,33.79804,-117.01189
WDR100028733,2022,259193,San Jacinto Valley RWRF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,N,WWTP RW,4/26/2023,33.79804,-117.01189
WDR100028561,2019,222916,Escalon Treatment Plant,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/31/2020,37.758961,-121.00343
WDR100028561,2020,222916,Escalon Treatment Plant,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/21/2021,37.758961,-121.00343
WDR100028561,2022,222916,Escalon Treatment Plant,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/28/2023,37.758961,-121.00343
WDR100028561,2021,222916,Escalon Treatment Plant,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/28/2023,37.758961,-121.00343
WDR100035359,2019,252695,Ridgecrest WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,8/13/2020,35.670026,-117.638706
WDR100035359,2020,252695,Ridgecrest WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,1/22/2021,35.670026,-117.638706
WDR100035359,2021,252695,Ridgecrest WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,2/4/2022,35.670026,-117.638706
WDR100035359,2022,252695,Ridgecrest WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,4/10/2023,35.670026,-117.638706
WDR100037216,2019,269543,US Coast Guard TRACEN - Tomales,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,3/20/2020,38.25122,-122.78636
WDR100037216,2020,269543,US Coast Guard TRACEN - Tomales,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/5/2021,38.25122,-122.78636
WDR100037216,2021,269543,US Coast Guard TRACEN - Tomales,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,1/12/2022,38.25122,-122.78636
WDR100037216,2022,269543,US Coast Guard TRACEN - Tomales,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/21/2023,38.25122,-122.78636
WDR100029948,2019,212424,California Utilities,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,5/27/2020,36.62745,-121.68772
WDR100029948,2020,212424,California Utilities,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/5/2021,36.62745,-121.68772
WDR100029948,2021,212424,California Utilities,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/5/2022,36.62745,-121.68772
WDR100029948,2022,212424,California Utilities,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,3/27/2023,36.62745,-121.68772
WDR100027479,2019,213580,"CCC @ Susanville, CSP-LC WTF",* WDR Site,LAHONTAN RWQCB (REGION 6T),N,NaN,WWTP,3/20/2020,40.4021,-120.51432
WDR100027479,2020,213580,"CCC @ Susanville, CSP-LC WTF",* WDR Site,LAHONTAN RWQCB (REGION 6T),N,NaN,WWTP,4/23/2021,40.4021,-120.51432
WDR100027479,2021,213580,"CCC @ Susanville, CSP-LC WTF",* WDR Site,LAHONTAN RWQCB (REGION 6T),N,NaN,WWTP,1/11/2022,40.4021,-120.51432
WDR100027479,2022,213580,"CCC @ Susanville, CSP-LC WTF",* WDR Site,LAHONTAN RWQCB (REGION 6T),N,NaN,WWTP,4/11/2023,40.4021,-120.51432
WDR100028527,2019,201076,Fresno Cnty #34-Millerton New Town WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,6/11/2020,36.97876,-119.64877
WDR100028527,2020,201076,Fresno Cnty #34-Millerton New Town WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/29/2021,36.97876,-119.64877
WDR100028527,2021,201076,Fresno Cnty #34-Millerton New Town WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/26/2022,36.97876,-119.64877
WDR100028527,2022,201076,Fresno Cnty #34-Millerton New Town WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/27/2023,36.97876,-119.64877
WDR100034221,2019,214665,Taft WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,8/28/2020,35.15011,-119.42701
WDR100034221,2020,214665,Taft WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/26/2021,35.15011,-119.42701
WDR100034221,2021,214665,Taft WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,1/21/2022,35.15011,-119.42701
WDR100034221,2022,214665,Taft WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,1/4/2023,35.15011,-119.42701
WDR100034298,2019,257379,Skyline Ranch Country Club,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,9/3/2020,33.20739,-116.94956
WDR100034298,2020,257379,Skyline Ranch Country Club,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,2/18/2021,33.20739,-116.94956
