Appendix A: Final 2024 303(d) List ,,,,,,,,,,,,,,,,,,,,,,,,
Regional Board,Regional Board Name,Waterbody Name,Waterbody ID,Waterbody Type,Estimated Size Affected,Unit,Integrated Report Category,Water Body CALWNUMS,Water Body Reach Codes,Water Body WBD Codes,Waterbody Counties,Decision ID,Pollutant,Pollutant Category,Sources,Final Listing Decision,Decision Status,TMDL Requirement Status,TMDL Project Name,Expected TMDL Completion Date,Expected Attainment Date,Date TMDL Approved by USEPA,Implementation Action Other than a TMDL,Comments
1,Regional Board 1 - North Coast Region,"Redwood Creek HU, Redwood Creek",CAR1071002019990528100152,River & Stream,523.53,Miles,5,"1107.100103, 1107.100201, 1107.100203, 1107.200101, 1107.200102, 1107.200201, 1107.200202, 1107.200302, 1107.200401, 1107.300103","18010102000351, 18010102000412, 18010102000615, 18010102000631, 18010102000633, 18010102000690, 18010102001451, 18010102001484, 18010102001925, 18010102002089","180101020101, 180101020102, 180101020103, 180101020104, 180101020105, 180101020106, 180101020503",Humboldt,69874,"Temperature, water",Other Cause,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2031,,,,"This listing does not apply to Larry Dam Creek, Little Lost Man Creek, Lost Man Creek, Prairie Creek, and Tom McDonald Creek which lie within the  Redwood Creek HU, Redwood Creek  water body."
1,Regional Board 1 - North Coast Region,"Russian River HU, Lower Russian River HA, Austin Creek HSA",CAR1141201419990614115350,River & Stream,151.42,Miles,5,"1114.110402, 1114.120001, 1114.120002, 1114.120003, 1114.120004, 1114.120005","18010110000485, 18010110000486, 18010110002273, 18010110002342, 18010110002358, 18010110002361, 18010110002362, 18010110002372, 18010110002746, 18010110002762","180101100801, 180101100802",Sonoma,78717,"Temperature, water",Other Cause,Flow Alteration/Regulation/Modification   Removal of Riparian Vegetation,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2031,,,,
1,Regional Board 1 - North Coast Region,"Russian River HU, Lower Russian River HA, Guerneville HSA",CAR1141104119990614110247,River & Stream,248.88,Miles,5,"1114.110101, 1114.110102, 1114.110103, 1114.110104, 1114.110301, 1114.110302, 1114.110303, 1114.110304, 1114.110401, 1114.110402, (Total Count: 12)","18010110000056, 18010110000569, 18010110000616, 18010110000618, 18010110002349, 18010110002393, 18010110002597, 18010110002637, 18010110002641, 18010110003110","180101090202, 180101100605, 180101100802, 180101100902, 180101100903, 180101100904",Sonoma,74259,Aluminum,Metals,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,"The listing only applies to the mainstem Russian River: (1) at Healdsburg Memorial Beach from the railroad bridge to highway 101 and (2) from Fife Creek to Dutch Bill Creek, which lie within the Russian River HU, Lower Russian River HA, Guerneville HSA water body."
1,Regional Board 1 - North Coast Region,"Russian River HU, Lower Russian River HA, Guerneville HSA",CAR1141104119990614110247,River & Stream,248.88,Miles,5,"1114.110101, 1114.110102, 1114.110103, 1114.110104, 1114.110301, 1114.110302, 1114.110303, 1114.110304, 1114.110401, 1114.110402, (Total Count: 12)","18010110000056, 18010110000569, 18010110000616, 18010110000618, 18010110002349, 18010110002393, 18010110002597, 18010110002637, 18010110002641, 18010110003110","180101090202, 180101100605, 180101100802, 180101100902, 180101100903, 180101100904",Sonoma,79794,Indicator Bacteria,Pathogens,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2020,,,,"This listing only applies to (1) the mainstem Russian River at Healdsburg Memorial Beach from the railroad bridge to the Highway 101 bridge, (2) the mainstem Russian River from Fife Creek to Dutch Bill Creek, and (3) the mainstem of Dutch Bill Creek."
1,Regional Board 1 - North Coast Region,"Russian River HU, Lower Russian River HA, Guerneville HSA",CAR1141104119990614110247,River & Stream,248.88,Miles,5,"1114.110101, 1114.110102, 1114.110103, 1114.110104, 1114.110301, 1114.110302, 1114.110303, 1114.110304, 1114.110401, 1114.110402, (Total Count: 12)","18010110000056, 18010110000569, 18010110000616, 18010110000618, 18010110002349, 18010110002393, 18010110002597, 18010110002637, 18010110002641, 18010110003110","180101090202, 180101100605, 180101100802, 180101100902, 180101100903, 180101100904",Sonoma,75303,Sedimentation/Siltation,Sediment,Flow Alteration/Regulation/Modification   Removal of Riparian Vegetation   Streambank Modification/Destabilization,Do Not Delist from 303(d) list (TMDL required list),Original,5A,,2025,,,,Sediment impacts in Russian River tributaries prompted listing entire Russian River watershed for sediment TMDL.
1,Regional Board 1 - North Coast Region,"Russian River HU, Lower Russian River HA, Guerneville HSA",CAR1141104119990614110247,River & Stream,248.88,Miles,5,"1114.110101, 1114.110102, 1114.110103, 1114.110104, 1114.110301, 1114.110302, 1114.110303, 1114.110304, 1114.110401, 1114.110402, (Total Count: 12)","18010110000056, 18010110000569, 18010110000616, 18010110000618, 18010110002349, 18010110002393, 18010110002597, 18010110002637, 18010110002641, 18010110003110","180101090202, 180101100605, 180101100802, 180101100902, 180101100903, 180101100904",Sonoma,78316,Specific Conductivity,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,"This listing only applies to the mainstem Russian River at Healdsburg Memorial Beach from the railroad bridge to the Highway 101 bridge, which lies within the  Russian River HU, Lower Russian River HA, Guerneville HSA  water body."
1,Regional Board 1 - North Coast Region,"Russian River HU, Lower Russian River HA, Guerneville HSA",CAR1141104119990614110247,River & Stream,248.88,Miles,5,"1114.110101, 1114.110102, 1114.110103, 1114.110104, 1114.110301, 1114.110302, 1114.110303, 1114.110304, 1114.110401, 1114.110402, (Total Count: 12)","18010110000056, 18010110000569, 18010110000616, 18010110000618, 18010110002349, 18010110002393, 18010110002597, 18010110002637, 18010110002641, 18010110003110","180101090202, 180101100605, 180101100802, 180101100902, 180101100903, 180101100904",Sonoma,70769,"Temperature, water",Other Cause,Flow Alteration/Regulation/Modification   Removal of Riparian Vegetation,Do Not Delist from 303(d) list (TMDL required list),Original,5A,,2019,,,,
1,Regional Board 1 - North Coast Region,"Russian River HU, Lower Russian River HA, Guerneville HSA, Green Valley Creek watershed",CAR1141101320081204231407,River & Stream,50.1,Miles,5,"1114.110103, 1114.110201, 1114.110202","18010110000013, 18010110000014, 18010110000015, 18010110000016, 18010110000017, 18010110000018, 18010110000556, 18010110001270, 18010110001271, 18010110001272, (Total Count: 41)","180101100901, 180101100902, 180101100903",Sonoma,78395,Indicator Bacteria,Pathogens,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2020,,,,
1,Regional Board 1 - North Coast Region,"Russian River HU, Lower Russian River HA, Guerneville HSA, Green Valley Creek watershed",CAR1141101320081204231407,River & Stream,50.1,Miles,5,"1114.110103, 1114.110201, 1114.110202","18010110000013, 18010110000014, 18010110000015, 18010110000016, 18010110000017, 18010110000018, 18010110000556, 18010110001270, 18010110001271, 18010110001272, (Total Count: 41)","180101100901, 180101100902, 180101100903",Sonoma,75080,"Oxygen, Dissolved",Nutrients,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2021,,,,"This listing only applies to Green Valley Creek in the  Russian River HU, Lower Russian River HA, Guerneville HSA, Green Valley Creek watershed  water body."
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Geyserville HSA",CAR1142503219990615082353,River & Stream,435.9,Miles,5,"1114.250101, 1114.250103, 1114.250104, 1114.250302, 1114.250402, 1114.250403, 1114.250404, 1114.250501, 1114.250502, 1114.310701","18010110000409, 18010110000678, 18010110001080, 18010110001108, 18010110001864, 18010110002930, 18010110003826, 18010110003867, 18010110003908, 18010110003922","180101100302, 180101100410, 180101100411, 180101100601, 180101100602, 180101100603, 180101100604, 180101100605","Mendocino, Sonoma",78854,Diazinon,Pesticides,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,"This listing applies only to Foss Creek which lies within the  Russian River HU, Middle Russian River HA, Geyserville HSA  waterbody."
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Geyserville HSA",CAR1142503219990615082353,River & Stream,435.9,Miles,5,"1114.250101, 1114.250103, 1114.250104, 1114.250302, 1114.250402, 1114.250403, 1114.250404, 1114.250501, 1114.250502, 1114.310701","18010110000409, 18010110000678, 18010110001080, 18010110001108, 18010110001864, 18010110002930, 18010110003826, 18010110003867, 18010110003908, 18010110003922","180101100302, 180101100410, 180101100411, 180101100601, 180101100602, 180101100603, 180101100604, 180101100605","Mendocino, Sonoma",77147,Indicator Bacteria,Pathogens,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2020,,,,"The listing only applies to Stream 1 on Fitch Mountain, which lies within the Russian River HU, Middle Russian River HA, Geyserville HSA water body."
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Geyserville HSA",CAR1142503219990615082353,River & Stream,435.9,Miles,5,"1114.250101, 1114.250103, 1114.250104, 1114.250302, 1114.250402, 1114.250403, 1114.250404, 1114.250501, 1114.250502, 1114.310701","18010110000409, 18010110000678, 18010110001080, 18010110001108, 18010110001864, 18010110002930, 18010110003826, 18010110003867, 18010110003908, 18010110003922","180101100302, 180101100410, 180101100411, 180101100601, 180101100602, 180101100603, 180101100604, 180101100605","Mendocino, Sonoma",75402,Sedimentation/Siltation,Sediment,Flow Alteration/Regulation/Modification   Removal of Riparian Vegetation,Do Not Delist from 303(d) list (TMDL required list),Original,5A,,2025,,,,Sediment impacts in Russian River tributaries prompted listing entire Russian River watershed for sediment TMDL.
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Geyserville HSA",CAR1142503219990615082353,River & Stream,435.9,Miles,5,"1114.250101, 1114.250103, 1114.250104, 1114.250302, 1114.250402, 1114.250403, 1114.250404, 1114.250501, 1114.250502, 1114.310701","18010110000409, 18010110000678, 18010110001080, 18010110001108, 18010110001864, 18010110002930, 18010110003826, 18010110003867, 18010110003908, 18010110003922","180101100302, 180101100410, 180101100411, 180101100601, 180101100602, 180101100603, 180101100604, 180101100605","Mendocino, Sonoma",78944,"Temperature, water",Other Cause,Flow Alteration/Regulation/Modification   Removal of Riparian Vegetation,Do Not Delist from 303(d) list (TMDL required list),Original,5A,,2031,,,,
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Laguna HSA, mainstem Laguna de Santa Rosa",CAR1142100020131010055952,River & Stream,16.47,Miles,5,"1114.210001, 1114.210002, 1114.220103, 1114.230201","18010110000022, 18010110000023, 18010110000025, 18010110000026, 18010110000027, 18010110000028, 18010110000029, 18010110001228, 18010110001229, 18010110001391, (Total Count: 17)","180101100701, 180101100704, 180101100706",Sonoma,79522,Indicator Bacteria,Pathogens,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2020,,,,
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Laguna HSA, mainstem Laguna de Santa Rosa",CAR1142100020131010055952,River & Stream,16.47,Miles,5,"1114.210001, 1114.210002, 1114.220103, 1114.230201","18010110000022, 18010110000023, 18010110000025, 18010110000026, 18010110000027, 18010110000028, 18010110000029, 18010110001228, 18010110001229, 18010110001391, (Total Count: 17)","180101100701, 180101100704, 180101100706",Sonoma,73226,Mercury,Metals,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Laguna HSA, mainstem Laguna de Santa Rosa",CAR1142100020131010055952,River & Stream,16.47,Miles,5,"1114.210001, 1114.210002, 1114.220103, 1114.230201","18010110000022, 18010110000023, 18010110000025, 18010110000026, 18010110000027, 18010110000028, 18010110000029, 18010110001228, 18010110001229, 18010110001391, (Total Count: 17)","180101100701, 180101100704, 180101100706",Sonoma,79275,"Oxygen, Dissolved",Nutrients,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2023,,,,"The Laguna de Santa Rosa was added to the 303(d) List in 1990 for high levels of ammonia and low dissolved oxygen (DO) concentrations. A TMDL was completed for the Laguna for ammonia and dissolved oxygen in 1995. The TMDL concluded that high ammonia levels in the Laguna were the result of point and non-point source nitrogen inputs of various forms. Low dissolved oxygen concentrations were a result of inputs of organic matter and nutrients which stimulate algal growth and subsequently cause depressed dissolved oxygen levels when the algae dies and decays. The TMDL took the form of a Waste Reduction Strategy (WRS) which addressed the reduction of nitrogen loading from point and non-point sources. With the implementation of the WRS and operational improvements at the City of Santa Rosa Waste Water Treatment Plant as well as improvements in waste storage and disposal activities at local dairies, nitrogen inputs to the Laguna were significantly reduced. Following implementation of the WRS and the subsequent attainment of nitrogen-ammonia interim concentration goals, as stated in the WRS, the Laguna was removed from the 303(d) List for ammonia and dissolved oxygen in 1998, pursuant to a recommendation by US EPA. However, dissolved oxygen levels in the Laguna continue to fall below the Regional Water Board Basin Plan minimum DO objective of 7.0 mg/L and in many cases fluctuate significantly on a daily and seasonal basis.  Preliminary TMDL linkage analysis and modeling results by Regional Water Board staff provide evidence that total phosphorus concentrations drive algal biomass and therefore drive dissolved oxygen concentrations.  Regional Water Board staff conclude that reductions in total phosphorus are needed to reduce algal biomass and thus reduce the biostimulatory response (increase dissolved oxygen levels)."
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Laguna HSA, mainstem Laguna de Santa Rosa",CAR1142100020131010055952,River & Stream,16.47,Miles,5,"1114.210001, 1114.210002, 1114.220103, 1114.230201","18010110000022, 18010110000023, 18010110000025, 18010110000026, 18010110000027, 18010110000028, 18010110000029, 18010110001228, 18010110001229, 18010110001391, (Total Count: 17)","180101100701, 180101100704, 180101100706",Sonoma,79312,Phosphorus,Nutrients,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Original,5A,,2023,,,,
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Laguna HSA, mainstem Laguna de Santa Rosa",CAR1142100020131010055952,River & Stream,16.47,Miles,5,"1114.210001, 1114.210002, 1114.220103, 1114.230201","18010110000022, 18010110000023, 18010110000025, 18010110000026, 18010110000027, 18010110000028, 18010110000029, 18010110001228, 18010110001229, 18010110001391, (Total Count: 17)","180101100701, 180101100704, 180101100706",Sonoma,78904,Sedimentation/Siltation,Sediment,Flow Alteration/Regulation/Modification   Removal of Riparian Vegetation,Do Not Delist from 303(d) list (TMDL required list),Original,5A,,2023,,,,The entire Russian River watershed (including the mainstem Laguna de Santa Rosa) is listed for sedimentation.
1,Regional Board 1 - North Coast Region,"Russian River HU, Middle Russian River HA, Laguna HSA, mainstem Laguna de Santa Rosa",CAR1142100020131010055952,River & Stream,16.47,Miles,5,"1114.210001, 1114.210002, 1114.220103, 1114.230201","18010110000022, 18010110000023, 18010110000025, 18010110000026, 18010110000027, 18010110000028, 18010110000029, 18010110001228, 18010110001229, 18010110001391, (Total Count: 17)","180101100701, 180101100704, 180101100706",Sonoma,78952,"Temperature, water",Other Cause,A Source Unknown,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2023,,,,"Entire Russian River watershed (including the mainstem Laguna de Santa Rosa) is listed for temperature. The most sensitive beneficial uses supported by the Russian River include uses associated with the cold water fishery and municipal and domestic supply. The Russian River provides habitat for coho salmon and steelhead trout, which are listed as a threatened species under the federal Endangered Species Act. Temperature data collected from 1997 to 2000 in the Russian River watershed indicate that high temperature levels may be a source of impairment of cold water fisheries in the watershed."
