CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE,LATITUDE,LONGITUDE,CITY
29002414001,29002414001t1,Jonesburg WWTP (Treatment Plant),['MO0040851'],812.0,Treatment Plant,0.12,Montgomery,MO,38.863583,-91.304167,Jonesburg
29002414001,29002414001t0,Jonesburg WWTP (Collection: Separate Sewers),['MO0040851'],812.0,Collection: Separate Sewers,0.12,Montgomery,MO,38.863583,-91.304167,Jonesburg
29001019002,29001019002t0,Raytown NW Sewers (Collection: Separate Sewers),['MO0024911'],14588.0,Collection: Separate Sewers,,Jackson,MO,39.121109,-94.494659,Kansas City
29001019002,29001019002t1,Raytown NW Sewers (Collection: Interceptor Sewers),['MO0024911'],14588.0,Collection: Interceptor Sewers,,Jackson,MO,39.121109,-94.494659,Kansas City
1000000128,1000000128t1,South Alabama Utilities-West Mobile WWTP (Treatment Plant),,0.0,Treatment Plant,0.0,Mobile,AL,30.651425,-88.300595,Mobile
1000000128,1000000128t0,South Alabama Utilities-West Mobile WWTP (Collection: Separate Sewers),,0.0,Collection: Separate Sewers,0.0,Mobile,AL,30.651425,-88.300595,Mobile
45000607007,45000607007t0,BUCKSPORT WWTP (Collection: Separate Sewers),['SC0040886'],35561.0,Collection: Separate Sewers,5.0,Horry,SC,33.64,-79.0953,Conway
45000607007,45000607007t1,BUCKSPORT WWTP (Treatment Plant),['SC0040886'],35561.0,Treatment Plant,5.0,Horry,SC,33.64,-79.0953,Conway
45000607007,45000607007,BUCKSPORT WWTP,['SC0040886'],35561.0,Collection: Pump Stations,5.0,Horry,SC,33.64,-79.0953,Conway
17000000051,17000000051t1,"Buckley, Village of (Treatment Plant)",,0.0,Treatment Plant,0.0,Iroquois,IL,40.589384,-88.022547,Buckley
17000000051,17000000051t0,"Buckley, Village of (Collection: Separate Sewers)",,0.0,Collection: Separate Sewers,0.0,Iroquois,IL,40.589384,-88.022547,Buckley
6000000139,6000000139,"Claremont, City of (Stormwater)",['CAS000001'],,Phase II MS4,,San Bernardino,CA,34.096134,-117.716575,Los Altos
45000000089,45000000089,City of Mauldin Sewers,,25000.0,Collection: Separate Sewers,,Greenville,SC,34.7840614,-82.298223,Mauldin
50000000032,50000000032,County - Washington Decentralized WW,,32982.48,Onsite Wastewater Treatment System,,Washington,VT,44.14674,-72.47406,
8000121001,8000121001t1,South Platte Renew LITTLETON/ENGLEWOOD WWTP (Biosolids Handling Facility),['CO0032999'],297587.0,Biosolids Handling Facility,50.0,Arapahoe,CO,39.6613,-105.0038,Englewood
8000121001,8000121001t2,South Platte Renew LITTLETON/ENGLEWOOD WWTP (Treatment Plant),['CO0032999'],297587.0,Treatment Plant,50.0,Arapahoe,CO,39.6613,-105.0038,Englewood
8000121001,8000121001t0,South Platte Renew LITTLETON/ENGLEWOOD WWTP (Collection: Separate Sewers),['CO0032999'],297587.0,Collection: Separate Sewers,50.0,Arapahoe,CO,39.6613,-105.0038,Englewood
6005177001,6005177001t1,DINUBA WWTF (Treatment Plant),['95-200'],22667.0,Treatment Plant,3.0,Tulare,CA,36.5386,-119.3961,Dinuba
6005177001,6005177001t0,DINUBA WWTF (Collection: Separate Sewers),['95-200'],22667.0,Collection: Separate Sewers,3.0,Tulare,CA,36.5386,-119.3961,Dinuba
45000000131,45000000131,Spartanburg County Decentralized WWT needs,,0.0,Onsite Wastewater Treatment System,,Spartanburg,SC,34.953775,-81.921959,
41000218001,41000218001t1,NETARTS-OCEANSIDE SANITARY DISTRICT (Treatment Plant),['OR0029882'],1281.0,Treatment Plant,0.4,Tillamook,OR,45.456,-123.9665,Oceanside
41000218001,41000218001t0,NETARTS-OCEANSIDE SANITARY DISTRICT (Collection: Separate Sewers),['OR0029882'],1281.0,Collection: Separate Sewers,0.4,Tillamook,OR,45.456,-123.9665,Oceanside
29000000251,29000000251,Rolla Phase II MS4,['MOR04C055'],,Phase II MS4,,Phelps,MO,37.944917,-91.763803,Hope Mills
29000000260,29000000260,University of Missouri St. Louis Phase II MS4,['MOR04C076'],,Phase II MS4,,,MO,38.716868,-90.307357,Kenansville
29000000263,29000000263,Warrensburg Phase II MS4,['MOR04C033'],,Phase II MS4,,,MO,38.762602,-93.74039,Newell
54000000030,54000000030t0,PCSPSD - Hazelton WWTP (Collection: Separate Sewers),['WV0025101'],5000.0,Collection: Separate Sewers,0.75,Preston,WV,39.656324,-79.532561,Bruceton Mills
54000000030,54000000030t1,PCSPSD - Hazelton WWTP (Treatment Plant),['WV0025101'],5000.0,Treatment Plant,0.75,Preston,WV,39.656324,-79.532561,Bruceton Mills
6000000096,6000000096,"Manhattan Beach, City of (Collection)",['2006-0003-DWQ'],31500.0,Collection: Pump Stations,,Los Angeles,CA,33.885879,-118.407426,Manhattan Beach
6000000096,6000000096,"Manhattan Beach, City of (Collection)",['2006-0003-DWQ'],31500.0,Collection: Separate Sewers,,Los Angeles,CA,33.885879,-118.407426,Manhattan Beach
6004002001,6004002001t1,OJAI VALLEY SD WWTF (Treatment Plant),['CA0053961'],20700.0,Treatment Plant,3.0,Ventura,CA,34.346767,-119.296803,Ventura
6004002001,6004002001,OJAI VALLEY SD WWTF,['CA0053961'],20700.0,Collection: Pump Stations,3.0,Ventura,CA,34.346767,-119.296803,Ventura
6004002001,6004002001t0,OJAI VALLEY SD WWTF (Collection: Separate Sewers),['CA0053961'],20700.0,Collection: Separate Sewers,3.0,Ventura,CA,34.346767,-119.296803,Ventura
13000195008,13000195008,Athens North Oconee WRP,['GA0021725'],56115.0,Treatment Plant,14.0,Clarke,GA,33.935,-83.3633,Athens
8000000214,8000000214,"Montrose, City of",['COR090061'],,Unregulated Community Stormwater,,Montrose,CO,38.4796467,-107.8753,Lake Worth
41000000109,41000000109,ST Paul stormwater,,,Unregulated Community Stormwater,,Marion,OR,45.210766,-122.977524,Richlandtown
45000000103,45000000103,Clarendon County Decentralized WWT needs,,0.0,Onsite Wastewater Treatment System,,Clarendon,SC,33.694352,-80.209465,
45000000106,45000000106,Dillon County Decentralized WWT needs,,0.0,Onsite Wastewater Treatment System,,Dillon,SC,34.415407,-79.370384,
45000000107,45000000107,Dorchester County Decentralized WWT needs,,0.0,Onsite Wastewater Treatment System,,Dorchester,SC,32.972092,-80.250664,
45000000135,45000000135,York County Decentralized WWT needs,,0.0,Onsite Wastewater Treatment System,,York,SC,34.996254,-81.251106,
6000000154,6000000154t1,Ridgecrest New WWTP (Treatment Plant),['6-00-56'],0.0,Treatment Plant,0.0,Kern,CA,35.665734,-117.649412,Ridgecrest
6000000154,6000000154t0,Ridgecrest New WWTP (Collection: Separate Sewers),['6-00-56'],0.0,Collection: Separate Sewers,0.0,Kern,CA,35.665734,-117.649412,Ridgecrest
34001245012,34001245012,North Hudson SA - Stormwater,['NJ0025321'],,Non-traditional MS4,,Hudson,NJ,40.75713,-74.031842,Hoboken
8000317001,8000317001t0,FOREST LAKES WWTP (La Plata) (Collection: Separate Sewers),['CO0048160'],2050.0,Collection: Separate Sewers,0.18,La Plata,CO,37.3256,-107.6167,Bayfield
8000317001,8000317001t1,FOREST LAKES WWTP (La Plata) (Treatment Plant),['CO0048160'],2050.0,Treatment Plant,0.18,La Plata,CO,37.3256,-107.6167,Bayfield
46000000023,46000000023,Bridgewater Storm Sewer Collection,,,Unregulated Community Stormwater,,McCook,SD,43.551036,-97.501345,Hemphill
6000000194,6000000194,"El Cajon, City of",,,Phase I MS4,,San Diego,CA,32.794882,-116.959049,Olema
6000000195,6000000195t1,Ventura Advanced Purification Facility (Water Reuse),,0.0,Water Reuse,0.0,Ventura,CA,34.280632,-119.292405,Ventura
6000000195,6000000195t0,Ventura Advanced Purification Facility (Treatment Plant),,0.0,Treatment Plant,0.0,Ventura,CA,34.280632,-119.292405,Ventura
49000091001,49000091001,SOUTH DAVIS SD - NORTH,['UT0021636'],52500.0,Treatment Plant,12.0,Davis,UT,40.905729,-111.929398,Woods Cross
41000000136,41000000136,Josephine County Nonpoint Source agriculture,,,Agriculture - Cropland,,Josephine,OR,42.12265,-123.442383,
48004213001,48004213001t1,Graford WWTP (Treatment Plant),['TX0104752'],671.0,Treatment Plant,0.05,Palo Pinto,TX,32.9451,-98.252,Graford
48004213001,48004213001t0,Graford WWTP (Collection: Separate Sewers),['TX0104752'],671.0,Collection: Separate Sewers,0.05,Palo Pinto,TX,32.9451,-98.252,Graford
13000000394,13000000394,Decentralized - Public Health District 10 - New Permits,,0.0,Onsite Wastewater Treatment System,,Clarke,GA,33.988349,-83.719254,Lamont
29000000139,29000000139t1,"SCSD No. 1, Red Cedar Point WWTF (Treatment Plant)",['MO0129585'],133.0,Treatment Plant,0.01,Stone,MO,36.62995,-93.31424,Branson
29000000139,29000000139t0,"SCSD No. 1, Red Cedar Point WWTF (Collection: Separate Sewers)",['MO0129585'],133.0,Collection: Separate Sewers,0.01,Stone,MO,36.62995,-93.31424,Branson
29000000220,29000000220t0,BCRSD Rollingwood Plat 1 WWTP (Collection: Separate Sewers),['MO0038792'],50.0,Collection: Separate Sewers,0.01,,MO,38.983273,-92.450483,Columbia
29000000220,29000000220t1,BCRSD Rollingwood Plat 1 WWTP (Treatment Plant),['MO0038792'],50.0,Treatment Plant,0.01,,MO,38.983273,-92.450483,Columbia
6000000128,6000000128,"Pinole, City of (Stormwater)",['CAS000001'],,Phase II MS4,,Contra Costa,CA,38.004955,-122.291222,Kiowa
38000000026,38000000026,Billings County Decentralized,,788.07,Onsite Wastewater Treatment System,,Billings,ND,47.0633,-103.2255,
38000000049,38000000049,McKenzie County Decentralized,,5561.4,Onsite Wastewater Treatment System,,McKenzie,ND,47.4731,-103.2347,
38000000056,38000000056,Pembina County Decentralized,,2719.2,Onsite Wastewater Treatment System,,Pembina,ND,48.4329,-97.2621,
38000000059,38000000059,Ransom County Decentralized,,2166.08,Onsite Wastewater Treatment System,,Ransom,ND,46.3001,-97.3743,
40000101002,40000101002,El Reno Municipal Authority,,,Phase I MS4,,Canadian,OK,35.531248,-97.95805,Dysart
31000905001,31000905001t1,FALLS CITY WWTP (Treatment Plant),['NE0021148'],4325.0,Treatment Plant,0.7,Richardson,NE,40.0392,-95.5948,Falls City
31000905001,31000905001t0,FALLS CITY WWTP (Collection: Separate Sewers),['NE0021148'],4325.0,Collection: Separate Sewers,0.7,Richardson,NE,40.0392,-95.5948,Falls City
35000000076,35000000076t1,"Rio Rancho, City of WWTP #5 (Treatment Plant)",,3121.0,Treatment Plant,0.25,,NM,35.370995,-106.663084,Rio Rancho
35000000076,35000000076t0,"Rio Rancho, City of WWTP #5 (Collection: Separate Sewers)",,3121.0,Collection: Separate Sewers,0.25,,NM,35.370995,-106.663084,Rio Rancho
31003001001,31003001001t1,AURORA WWTP (Treatment Plant),['NE0031810'],4523.0,Treatment Plant,0.46,Hamilton,NE,40.8586,-97.9783,Aurora
31003001001,31003001001t0,AURORA WWTP (Collection: Separate Sewers),['NE0031810'],4523.0,Collection: Separate Sewers,0.46,Hamilton,NE,40.8586,-97.9783,Aurora
17000489001,17000489001t1,WOOD DALE STP NORTH (Treatment Plant),['IL0020061'],10037.0,Treatment Plant,1.97,DuPage,IL,41.9647,-87.9867,Wood Dale
17000489001,17000489001t0,WOOD DALE STP NORTH (Collection: Separate Sewers),['IL0020061'],10037.0,Collection: Separate Sewers,1.97,DuPage,IL,41.9647,-87.9867,Wood Dale
1000054002,1000054002t0,Enterprise College WWTP (Collection: Separate Sewers),['AL0020036'],10000.0,Collection: Separate Sewers,1.5,Coffee,AL,31.3008,-85.8811,Enterprise
1000054002,1000054002t1,Enterprise College WWTP (Treatment Plant),['AL0020036'],10000.0,Treatment Plant,1.5,Coffee,AL,31.3008,-85.8811,Enterprise
13000040005,13000040005,Gwinnett F. Wayne Hill WRC,['GA0026433'],426000.0,Treatment Plant,50.0,Gwinnett,GA,33.9614,-84.2546,Norcross
33000070001,33000070001t1,Pembroke Collection System (Collection: Interceptor Sewers),['NHC011390'],5250.0,Collection: Interceptor Sewers,,Merrimack,NH,43.150121,-71.459959,Suncook
33000070001,33000070001,Pembroke Collection System,['NHC011390'],5250.0,Collection: Pump Stations,,Merrimack,NH,43.150121,-71.459959,Suncook
33000070001,33000070001t0,Pembroke Collection System (Collection: Separate Sewers),['NHC011390'],5250.0,Collection: Separate Sewers,,Merrimack,NH,43.150121,-71.459959,Suncook
41000000058,41000000058,Tillamook Estuaries Native Plant Project,,,Hydromodification,,Tillamook,OR,45.489982,-123.86982,
37005003001,37005003001,DILLSBORO COLL. SYS.,['NC0020214'],265.0,Collection: Separate Sewers,,Jackson,NC,35.372255,-83.238945,Dillsboro
2000500079,2000500079,North Pole Decentralized,,279.0,Onsite Wastewater Treatment System,,,AK,64.76279,-147.308335,Altheimer
36000000414,36000000414,Sparta (T) Collection System,,0.0,Collection: Separate Sewers,,Livingston,NY,42.66472,-77.714687,Dansville
41000000068,41000000068,Sand Lake Habitat Enhancement Project,,,Hydromodification,,Tillamook,OR,45.297591,-123.932648,
41000000070,41000000070,Green Creek Priority Fish Passage Project,,,Hydromodification,,Tillamook,OR,45.438754,-123.765192,
36000000354,36000000354t0,East Fishkill (T) Hopewell Hamlet WWTP Upgrades & Collection System (Collection: Separate Sewers),['NY0267953'],1560.0,Collection: Separate Sewers,0.5,Dutchess,NY,41.570556,-73.808889,Hopewell Junction
36000000354,36000000354t1,East Fishkill (T) Hopewell Hamlet WWTP Upgrades & Collection System (Treatment Plant),['NY0267953'],1560.0,Treatment Plant,0.5,Dutchess,NY,41.570556,-73.808889,Hopewell Junction
29000000288,29000000288,Hannibal Sanitary Landfill,['MO0112721'],,Sanitary Landfills,,Ralls,MO,39.658543,-91.510915,Hannibal
53000000025,53000000025t0,SACHEEN LAKE WATER & SEWER DISTRICT (Collection: Separate Sewers),['ST0501294'],216.0,Collection: Separate Sewers,0.06,,WA,48.1783371,-117.3143616,Newport
53000000025,53000000025t1,SACHEEN LAKE WATER & SEWER DISTRICT (Treatment Plant),['ST0501294'],216.0,Treatment Plant,0.06,,WA,48.1783371,-117.3143616,Newport
41000000092,41000000092,Clackamas River Trout Unlimited,,,Hydromodification,,Lane,OR,43.832543,-122.717285,
50000000016,50000000016,Vergennes WWCS Northside,['VT0100404'],2198.0,Collection: Separate Sewers,,Addison,VT,44.168846,-73.250699,Vergennes
41000000104,41000000104,Powder Basin WC,,,Agriculture - Animals,,Union,OR,45.023046,-117.723999,
32000000023,32000000023t1,Pershing New WWTP (Treatment Plant),,0.0,Treatment Plant,0.0,Pershing,NV,40.8327513,-117.753715,Winnemucca
32000000023,32000000023t0,Pershing New WWTP (Collection: Separate Sewers),,0.0,Collection: Separate Sewers,0.0,Pershing,NV,40.8327513,-117.753715,Winnemucca
41000000105,41000000105,Baker Valley SWCD,,,Agriculture - Animals,,Baker,OR,44.717454,-117.979431,
32000000026,32000000026,West Wendover Reuse Facilities,,10925.0,Water Reuse,,Elko,NV,40.739512,-114.069796,West Wendover
22003331001,22003331001t0,WARDS 5&8 REG WWCTS (Collection: Separate Sewers),['LA0068381'],29807.0,Collection: Separate Sewers,3.5,St. Mary,LA,29.6472,-91.2898,Berwick
22003331001,22003331001t1,WARDS 5&8 REG WWCTS (Treatment Plant),['LA0068381'],29807.0,Treatment Plant,3.5,St. Mary,LA,29.6472,-91.2898,Berwick
22003331001,22003331001,WARDS 5&8 REG WWCTS,['LA0068381'],29807.0,Collection: Pump Stations,3.5,St. Mary,LA,29.6472,-91.2898,Berwick
37003220001,37003220001,DURHAM STORMWATER PHASE I,['NCS000249'],,Phase I MS4,,Durham,NC,35.99597,-78.8996,Durham
2000500008,2000500008t1,Kotzebue Lagoon (Treatment Plant),"['0032DB039', 'AK1279032']",2600.0,Treatment Plant,0.31,Northwest Arctic,AK,66.882305,-162.61435,Kotzebue
2000500008,2000500008,Kotzebue Lagoon,"['0032DB039', 'AK1279032']",2600.0,Collection: Pump Stations,0.31,Northwest Arctic,AK,66.882305,-162.61435,Kotzebue
2000500008,2000500008t0,Kotzebue Lagoon (Collection: Separate Sewers),"['0032DB039', 'AK1279032']",2600.0,Collection: Separate Sewers,0.31,Northwest Arctic,AK,66.882305,-162.61435,Kotzebue
37002401001,37002401001t0,CHADBOURN WWTP (Collection: Separate Sewers),['NC0021865'],2023.0,Collection: Separate Sewers,1.0,Columbus,NC,34.3274,-78.7935,Chadbourn
37002401001,37002401001t1,CHADBOURN WWTP (Treatment Plant),['NC0021865'],2023.0,Treatment Plant,1.0,Columbus,NC,34.3274,-78.7935,Chadbourn
6000000157,6000000157,"Gilroy, City of (Collection)",['CA0049964'],49500.0,Collection: Separate Sewers,,Santa Clara,CA,37.0055,-121.569729,Gilroy
49000000008,49000000008,Smithfield,,13978.0,Collection: Separate Sewers,,Cache,UT,41.834574,-111.832468,Smithfield
18000050001,18000050001t1,BARGERSVILLE WWTP (Treatment Plant),['IN0022314'],9560.0,Treatment Plant,2.0,Johnson,IN,39.521111,-86.177222,Bargersville
18000050001,18000050001t0,BARGERSVILLE WWTP (Collection: Separate Sewers),['IN0022314'],9560.0,Collection: Separate Sewers,2.0,Johnson,IN,39.521111,-86.177222,Bargersville
17000000080,17000000080,O'FALLON STORMWATER,,,Phase II MS4,,St. Clair,IL,38.591247,-89.911079,Woodhull
54001601001,54001601001t1,MOOREFIELD WWTP (Treatment Plant),['WV0020150'],3510.0,Treatment Plant,4.1,Hardy,WV,39.0734,-78.9728,Moorefield
54001601001,54001601001t0,MOOREFIELD WWTP (Collection: Separate Sewers),['WV0020150'],3510.0,Collection: Separate Sewers,4.1,Hardy,WV,39.0734,-78.9728,Moorefield
54001601001,54001601001,MOOREFIELD WWTP,['WV0020150'],3510.0,Collection: Pump Stations,4.1,Hardy,WV,39.0734,-78.9728,Moorefield
12000000052,12000000052,Leon County CS,,0.0,Collection: Separate Sewers,,Leon,FL,30.4638,-84.2444,Tallahassee
8000000305,8000000305,"Fort Collins, City of",,,Hydromodification,,Larimer,CO,40.5526,-105.1325,
35000068001,35000068001t1,"Deming, City of (Biosolids Handling Facility)",,14758.0,Biosolids Handling Facility,1.5,Luna,NM,32.3917,-107.9633,Deming
35000068001,35000068001t2,"Deming, City of (Treatment Plant)",,14758.0,Treatment Plant,1.5,Luna,NM,32.3917,-107.9633,Deming
35000068001,35000068001t0,"Deming, City of (Collection: Separate Sewers)",,14758.0,Collection: Separate Sewers,1.5,Luna,NM,32.3917,-107.9633,Deming
35000068001,35000068001t3,"Deming, City of (Water Reuse)",,14758.0,Water Reuse,1.5,Luna,NM,32.3917,-107.9633,Deming
53001620001,53001620001t2,Upper Kittitas County Regional WWTF (Treatment Plant),['WA0021938'],5996.0,Treatment Plant,3.6,Kittitas,WA,47.188652,-120.913216,Cle Elum
53001620001,53001620001t0,Upper Kittitas County Regional WWTF (Collection: Separate Sewers),['WA0021938'],5996.0,Collection: Separate Sewers,3.6,Kittitas,WA,47.188652,-120.913216,Cle Elum
53001620001,53001620001t1,Upper Kittitas County Regional WWTF (Collection: Interceptor Sewers),['WA0021938'],5996.0,Collection: Interceptor Sewers,3.6,Kittitas,WA,47.188652,-120.913216,Cle Elum
8000231001,8000231001t1,Cheyenne Wells SD #1 (Treatment Plant),['COG589039'],752.0,Treatment Plant,0.14,Cheyenne,CO,38.667222,-102.3425,Cheyenne Wells
8000231001,8000231001t2,Cheyenne Wells SD #1 (Water Reuse),['COG589039'],752.0,Water Reuse,0.14,Cheyenne,CO,38.667222,-102.3425,Cheyenne Wells
8000231001,8000231001t0,Cheyenne Wells SD #1 (Collection: Separate Sewers),['COG589039'],752.0,Collection: Separate Sewers,0.14,Cheyenne,CO,38.667222,-102.3425,Cheyenne Wells
18000000046,18000000046,Town of Upland,,,Unregulated Community Stormwater,,Grant,IN,40.472024,-85.496807,Luray
53000805001,53000805001t1,Sand Dunes WWTP (Treatment Plant),['WA0008012'],20000.0,Treatment Plant,4.0,Grant,WA,47.0873,-119.2565,Moses Lake
53000805001,53000805001t0,Sand Dunes WWTP (Collection: Separate Sewers),['WA0008012'],20000.0,Collection: Separate Sewers,4.0,Grant,WA,47.0873,-119.2565,Moses Lake
45000607008,45000607008t1,LONGS WWTP (Treatment Plant),['SC0040878'],10335.0,Treatment Plant,0.2,Horry,SC,33.9028,-78.725,Longs
45000607008,45000607008t0,LONGS WWTP (Collection: Separate Sewers),['SC0040878'],10335.0,Collection: Separate Sewers,0.2,Horry,SC,33.9028,-78.725,Longs
45000607008,45000607008,LONGS WWTP,['SC0040878'],10335.0,Collection: Pump Stations,0.2,Horry,SC,33.9028,-78.725,Longs
8000000106,8000000106,Crawford,,,Unregulated Community Stormwater,,Delta,CO,38.703651,-107.610334,Crawford
8000000137,8000000137t1,"Elbert County, Agate Wastewater System (Collection: Interceptor Sewers)",,0.0,Collection: Interceptor Sewers,0.0,Elbert,CO,39.34704538,-104.467254,Kiowa
8000000137,8000000137t2,"Elbert County, Agate Wastewater System (Treatment Plant)",,0.0,Treatment Plant,0.0,Elbert,CO,39.34704538,-104.467254,Kiowa
8000000137,8000000137t0,"Elbert County, Agate Wastewater System (Collection: Separate Sewers)",,0.0,Collection: Separate Sewers,0.0,Elbert,CO,39.34704538,-104.467254,Kiowa
1000000144,1000000144t0,JOE WHEELER STATE PARK (Collection: Separate Sewers),"['AL0032387', 'AL0048488']",850.0,Collection: Separate Sewers,0.264,Lawrence,AL,34.79648,-87.38557,Town Creek
