CITY,COUNTY_NAME,CURRENT_DESIGN_FLOW,CWNS_ID,FACILITY_NAME,FACILITY_TYPE,LATITUDE,LONGITUDE,PERMIT_NUMBER,POP_PERCENT_INCREASE,STATE_CODE,TOTAL_RES_POPULATION_2022,TOTAL_RES_POPULATION_2042
Pennington,Choctaw,0.095,1000000184,Pennington: Lagoon-Spray Field,Treatment Plant,32.189933,-88.048711,AL0075701,1.52,AL,330.0,335.0
Lowndesboro,Lowndes,0.0,1000000185,White Hall â STEP Sewer System,Collection: Separate Sewers,32.274652,-86.502571,,,AL,0.0,790.0
Lowndesboro,Lowndes,0.0,1000000185,White Hall â STEP Sewer System,Treatment Plant,32.274652,-86.502571,,,AL,0.0,790.0
Lowndesboro,Lowndes,0.0,1000000185,White Hall â STEP Sewer System,Ocean Discharge,32.274652,-86.502571,,,AL,0.0,790.0
,Greene,,1000000187,Greene County Decentralized,Onsite Wastewater Treatment System,32.551444,-87.854919,,,AL,,
,Greene,,1000000187,Greene County Decentralized,Clustered System,32.551444,-87.854919,,,AL,,
,Choctaw,,1000000188,Choctaw County Decentralized,Onsite Wastewater Treatment System,31.716048,-86.262674,,,AL,,
,Choctaw,,1000000188,Choctaw County Decentralized,Clustered System,31.716048,-86.262674,,,AL,,
,Dallas,,1000000189,Dallas County Decentralized,Onsite Wastewater Treatment System,32.41011,-87.002106,,,AL,,
,Dallas,,1000000189,Dallas County Decentralized,Clustered System,32.41011,-87.002106,,,AL,,
,Lowndes,,1000000190,Lowndes County Decentralized,Onsite Wastewater Treatment System,32.183749,-86.580806,,,AL,,
,Lowndes,,1000000190,Lowndes County Decentralized,Clustered System,32.183749,-86.580806,,,AL,,
,Choctaw,,1000000191,Wilcox County Decentralized,Onsite Wastewater Treatment System,31.991771,-87.292385,,,AL,,
,Choctaw,,1000000191,Wilcox County Decentralized,Clustered System,31.991771,-87.292385,,,AL,,
,Perry,,1000000192,Perry County Decentralized,Onsite Wastewater Treatment System,32.447782,-87.49649,,,AL,,
,Perry,,1000000192,Perry County Decentralized,Clustered System,32.447782,-87.49649,,,AL,,
,Hale,,1000000193,Hale County Decentralized,Onsite Wastewater Treatment System,32.699489,-87.569275,,,AL,,
,Hale,,1000000193,Hale County Decentralized,Clustered System,32.699489,-87.569275,,,AL,,
,Crenshaw,,1000000194,Crenshaw County Decentralized,Onsite Wastewater Treatment System,31.711813,-86.235809,,,AL,,
,Crenshaw,,1000000194,Crenshaw County Decentralized,Clustered System,31.711813,-86.235809,,,AL,,
,Butler,,1000000195,Butler County Decentralized,Onsite Wastewater Treatment System,31.829368,-86.631789,,,AL,,
,Butler,,1000000195,Butler County Decentralized,Clustered System,31.829368,-86.631789,,,AL,,
,Bullock,,1000000196,Bullock County Decentralized,Onsite Wastewater Treatment System,32.144223,-85.697479,,,AL,,
,Bullock,,1000000196,Bullock County Decentralized,Clustered System,32.144223,-85.697479,,,AL,,
,Barbour,,1000000197,Barbour County Decentralized,Onsite Wastewater Treatment System,31.889219,-85.155029,,,AL,,
,Barbour,,1000000197,Barbour County Decentralized,Clustered System,31.889219,-85.155029,,,AL,,
,Sumter,,1000000198,Sumter County Decentralized,Onsite Wastewater Treatment System,32.584102,-88.185196,,,AL,,
,Sumter,,1000000198,Sumter County Decentralized,Clustered System,32.584102,-88.185196,,,AL,,
,Macon,,1000000199,Macon County Decentralized,Onsite Wastewater Treatment System,32.422718,-85.690098,,,AL,,
,Macon,,1000000199,Macon County Decentralized,Clustered System,32.422718,-85.690098,,,AL,,
,Marengo,,1000000200,Marengo County Decentralized,Onsite Wastewater Treatment System,32.502234,-87.838097,,,AL,,
,Marengo,,1000000200,Marengo County Decentralized,Clustered System,32.502234,-87.838097,,,AL,,
,Pike,,1000000201,Pike County Decentralized,Onsite Wastewater Treatment System,31.809311,-85.976944,,,AL,,
,Pike,,1000000201,Pike County Decentralized,Clustered System,31.809311,-85.976944,,,AL,,
,Russell,,1000000202,Russell County Decentralized,Onsite Wastewater Treatment System,32.326597,-85.170135,,,AL,,
,Russell,,1000000202,Russell County Decentralized,Clustered System,32.326597,-85.170135,,,AL,,
Akron,Hale,0.05,1000002001,AKRON LAGOON,Collection: Separate Sewers,32.8859,-87.7404,AL0059714,0.0,AL,225.0,225.0
Akron,Hale,0.05,1000002001,AKRON LAGOON,Treatment Plant,32.8859,-87.7404,AL0059714,0.0,AL,225.0,225.0
Akron,Hale,0.05,1000002001,AKRON LAGOON,Ocean Discharge,32.8859,-87.7404,AL0059714,0.0,AL,225.0,225.0
Alabaster,Shelby,7.6,1000003001,ALABASTER WWTP,Collection: Separate Sewers,33.2534,-86.8154,AL0025828,0.0,AL,32340.0,32340.0
Alabaster,Shelby,7.6,1000003001,ALABASTER WWTP,Collection: Pump Stations,33.2534,-86.8154,AL0025828,0.0,AL,32340.0,32340.0
Alabaster,Shelby,7.6,1000003001,ALABASTER WWTP,Treatment Plant,33.2534,-86.8154,AL0025828,0.0,AL,32340.0,32340.0
Alabaster,Shelby,7.6,1000003001,ALABASTER WWTP,Ocean Discharge,33.2534,-86.8154,AL0025828,0.0,AL,32340.0,32340.0
Alexander City,Tallapoosa,8.5,1000004001,ALEXANDER CITY SUGAR CREEK WWTP,Collection: Separate Sewers,32.9014,-85.9514,,0.0,AL,11590.0,11590.0
Alexander City,Tallapoosa,8.5,1000004001,ALEXANDER CITY SUGAR CREEK WWTP,Treatment Plant,32.9014,-85.9514,,0.0,AL,11590.0,11590.0
Alexander City,Tallapoosa,8.5,1000004001,ALEXANDER CITY SUGAR CREEK WWTP,Ocean Discharge,32.9014,-85.9514,,0.0,AL,11590.0,11590.0
Alexander City,,1.95,1000004002,ALEXANDER CITY COLEY CREEK WWTP,Collection: Separate Sewers,32.9299,-85.882,AL0021156,0.0,AL,12811.0,12811.0
Alexander City,,1.95,1000004002,ALEXANDER CITY COLEY CREEK WWTP,Treatment Plant,32.9299,-85.882,AL0021156,0.0,AL,12811.0,12811.0
Alexander City,,1.95,1000004002,ALEXANDER CITY COLEY CREEK WWTP,Ocean Discharge,32.9299,-85.882,AL0021156,0.0,AL,12811.0,12811.0
Altoona,Etowah,0.07,1000005001,ALTOONA LAGOON,Collection: Separate Sewers,34.0379,-86.3318,AL0021237,0.0,AL,948.0,948.0
Altoona,Etowah,0.07,1000005001,ALTOONA LAGOON,Treatment Plant,34.0379,-86.3318,AL0021237,0.0,AL,948.0,948.0
Altoona,Etowah,0.07,1000005001,ALTOONA LAGOON,Ocean Discharge,34.0379,-86.3318,AL0021237,0.0,AL,948.0,948.0
Andalusia,Covington,2.45,1000006004,ANDALUSIA RIVERSIDE WWTP,Collection: Separate Sewers,31.305806,-86.522278,AL0055417,0.98,AL,8715.0,8800.0
Andalusia,Covington,2.45,1000006004,ANDALUSIA RIVERSIDE WWTP,Treatment Plant,31.305806,-86.522278,AL0055417,0.98,AL,8715.0,8800.0
Andalusia,Covington,2.45,1000006004,ANDALUSIA RIVERSIDE WWTP,Ocean Discharge,31.305806,-86.522278,AL0055417,0.98,AL,8715.0,8800.0
Oxford,Calhoun,14.75,1000007001,ANNISTON CHOCCOLOCCO WWTP,Collection: Separate Sewers,33.6032,-85.8293,AL0022195,2.48,AL,21916.0,22459.0
Oxford,Calhoun,14.75,1000007001,ANNISTON CHOCCOLOCCO WWTP,Treatment Plant,33.6032,-85.8293,AL0022195,2.48,AL,21916.0,22459.0
Oxford,Calhoun,14.75,1000007001,ANNISTON CHOCCOLOCCO WWTP,Ocean Discharge,33.6032,-85.8293,AL0022195,2.48,AL,21916.0,22459.0
Anniston,Calhoun,2.2,1000007002,ANNISTON FT. MCCLELLAN WWTP,Collection: Separate Sewers,33.7274,-85.8067,AL0024520,0.0,AL,13000.0,13000.0
Anniston,Calhoun,2.2,1000007002,ANNISTON FT. MCCLELLAN WWTP,Treatment Plant,33.7274,-85.8067,AL0024520,0.0,AL,13000.0,13000.0
Anniston,Calhoun,2.2,1000007002,ANNISTON FT. MCCLELLAN WWTP,Ocean Discharge,33.7274,-85.8067,AL0024520,0.0,AL,13000.0,13000.0
Arab,Cullman,0.8,1000009001,ARAB RILEY MAZE CREEK WWTP,Collection: Separate Sewers,34.2919,-86.4944,AL0020303,0.0,AL,4249.0,4249.0
Arab,Cullman,0.8,1000009001,ARAB RILEY MAZE CREEK WWTP,Treatment Plant,34.2919,-86.4944,AL0020303,0.0,AL,4249.0,4249.0
Arab,Cullman,0.8,1000009001,ARAB RILEY MAZE CREEK WWTP,Ocean Discharge,34.2919,-86.4944,AL0020303,0.0,AL,4249.0,4249.0
Arab,Cullman,0.83,1000009002,ARAB GILLIAM CREEK WWTP,Collection: Separate Sewers,34.2919,-86.4944,AL0056626,0.0,AL,4249.0,4249.0
Arab,Cullman,0.83,1000009002,ARAB GILLIAM CREEK WWTP,Treatment Plant,34.2919,-86.4944,AL0056626,0.0,AL,4249.0,4249.0
Arab,Cullman,0.83,1000009002,ARAB GILLIAM CREEK WWTP,Ocean Discharge,34.2919,-86.4944,AL0056626,0.0,AL,4249.0,4249.0
Ardmore,Limestone,0.35,1000010001,ARDMORE WWTP,Collection: Separate Sewers,34.9856,-86.8529,AL0023329,0.0,AL,9560.0,9560.0
Ardmore,Limestone,0.35,1000010001,ARDMORE WWTP,Collection: Pump Stations,34.9856,-86.8529,AL0023329,0.0,AL,9560.0,9560.0
Ardmore,Limestone,0.35,1000010001,ARDMORE WWTP,Treatment Plant,34.9856,-86.8529,AL0023329,0.0,AL,9560.0,9560.0
Ardmore,Limestone,0.35,1000010001,ARDMORE WWTP,Ocean Discharge,34.9856,-86.8529,AL0023329,0.0,AL,9560.0,9560.0
Ashford,Houston,0.35,1000011001,ASHFORD WWTP,Collection: Separate Sewers,31.1734,-85.2447,AL0057878,0.0,AL,1467.0,1467.0
Ashford,Houston,0.35,1000011001,ASHFORD WWTP,Collection: Pump Stations,31.1734,-85.2447,AL0057878,0.0,AL,1467.0,1467.0
Ashford,Houston,0.35,1000011001,ASHFORD WWTP,Treatment Plant,31.1734,-85.2447,AL0057878,0.0,AL,1467.0,1467.0
Ashford,Houston,0.35,1000011001,ASHFORD WWTP,Ocean Discharge,31.1734,-85.2447,AL0057878,0.0,AL,1467.0,1467.0
Athens,Limestone,9.0,1000012001,ATHENS WWTP,Collection: Separate Sewers,34.8302,-86.9652,AL0020206,0.0,AL,26000.0,26000.0
Athens,Limestone,9.0,1000012001,ATHENS WWTP,Collection: Pump Stations,34.8302,-86.9652,AL0020206,0.0,AL,26000.0,26000.0
Athens,Limestone,9.0,1000012001,ATHENS WWTP,Treatment Plant,34.8302,-86.9652,AL0020206,0.0,AL,26000.0,26000.0
Athens,Limestone,9.0,1000012001,ATHENS WWTP,Ocean Discharge,34.8302,-86.9652,AL0020206,0.0,AL,26000.0,26000.0
Attalla,Etowah,1.93,1000013001,ATTALLA LAGOON,Collection: Separate Sewers,33.988,-86.0459,AL0057657,0.0,AL,5827.0,5827.0
Attalla,Etowah,1.93,1000013001,ATTALLA LAGOON,Treatment Plant,33.988,-86.0459,AL0057657,0.0,AL,5827.0,5827.0
Attalla,Etowah,1.93,1000013001,ATTALLA LAGOON,Ocean Discharge,33.988,-86.0459,AL0057657,0.0,AL,5827.0,5827.0
Auburn,Lee,9.0,1000014001,AUBURN H C MORGAN WWTP,Collection: Separate Sewers,32.537526,-85.506272,AL0050237,0.0,AL,56049.0,56049.0
Auburn,Lee,9.0,1000014001,AUBURN H C MORGAN WWTP,Collection: Pump Stations,32.537526,-85.506272,AL0050237,0.0,AL,56049.0,56049.0
Auburn,Lee,9.0,1000014001,AUBURN H C MORGAN WWTP,Treatment Plant,32.537526,-85.506272,AL0050237,0.0,AL,56049.0,56049.0
Auburn,Lee,9.0,1000014001,AUBURN H C MORGAN WWTP,Ocean Discharge,32.537526,-85.506272,AL0050237,0.0,AL,56049.0,56049.0
Auburn,Lee,2.2,1000014002,AUBURN NORTHSIDE WWTP,Collection: Separate Sewers,32.62767,-85.546342,AL0050245,0.0,AL,22420.0,22420.0
Auburn,Lee,2.2,1000014002,AUBURN NORTHSIDE WWTP,Collection: Pump Stations,32.62767,-85.546342,AL0050245,0.0,AL,22420.0,22420.0
Auburn,Lee,2.2,1000014002,AUBURN NORTHSIDE WWTP,Treatment Plant,32.62767,-85.546342,AL0050245,0.0,AL,22420.0,22420.0
Autaugaville,Autauga,0.075,1000015001,AUTAUGAVILLE WWTP,Collection: Separate Sewers,32.4327,-86.6509,AL0057720,5.88,AL,850.0,900.0
Autaugaville,Autauga,0.075,1000015001,AUTAUGAVILLE WWTP,Collection: Pump Stations,32.4327,-86.6509,AL0057720,5.88,AL,850.0,900.0
Autaugaville,Autauga,0.075,1000015001,AUTAUGAVILLE WWTP,Treatment Plant,32.4327,-86.6509,AL0057720,5.88,AL,850.0,900.0
Autaugaville,Autauga,0.075,1000015001,AUTAUGAVILLE WWTP,Ocean Discharge,32.4327,-86.6509,AL0057720,5.88,AL,850.0,900.0
Bay Minette,Baldwin,2.0,1000016001,HARRY STILL SR. WWTP,Collection: Separate Sewers,30.886605,-87.76474,AL0049867,0.0,AL,22000.0,22000.0
Bay Minette,Baldwin,2.0,1000016001,HARRY STILL SR. WWTP,Collection: Pump Stations,30.886605,-87.76474,AL0049867,0.0,AL,22000.0,22000.0
Bay Minette,Baldwin,2.0,1000016001,HARRY STILL SR. WWTP,Treatment Plant,30.886605,-87.76474,AL0049867,0.0,AL,22000.0,22000.0
Bay Minette,Baldwin,2.0,1000016001,HARRY STILL SR. WWTP,Ocean Discharge,30.886605,-87.76474,AL0049867,0.0,AL,22000.0,22000.0
Bay Minette,Baldwin,0.5,1000016002,Westside WWTP,Collection: Separate Sewers,30.89942,-87.79621,AL0027448,0.0,AL,13000.0,13000.0
Bay Minette,Baldwin,0.5,1000016002,Westside WWTP,Treatment Plant,30.89942,-87.79621,AL0027448,0.0,AL,13000.0,13000.0
Bay Minette,Baldwin,0.5,1000016002,Westside WWTP,Ocean Discharge,30.89942,-87.79621,AL0027448,0.0,AL,13000.0,13000.0
Bayou La Batre,Mobile,3.0,1000017001,BAYOU LA BATRE WWTP,Collection: Separate Sewers,30.384933,-88.253269,AL0022632,0.0,AL,2920.0,2920.0
Bayou La Batre,Mobile,3.0,1000017001,BAYOU LA BATRE WWTP,Treatment Plant,30.384933,-88.253269,AL0022632,0.0,AL,2920.0,2920.0
Bayou La Batre,Mobile,3.0,1000017001,BAYOU LA BATRE WWTP,Ocean Discharge,30.384933,-88.253269,AL0022632,0.0,AL,2920.0,2920.0
Boaz,Marshall,4.88,1000021001,BOAZ SLAB CREEK WWTP,Collection: Separate Sewers,34.1858,-86.1847,AL0049603,0.0,AL,9551.0,9551.0
Boaz,Marshall,4.88,1000021001,BOAZ SLAB CREEK WWTP,Treatment Plant,34.1858,-86.1847,AL0049603,0.0,AL,9551.0,9551.0
Boaz,Marshall,4.88,1000021001,BOAZ SLAB CREEK WWTP,Ocean Discharge,34.1858,-86.1847,AL0049603,0.0,AL,9551.0,9551.0
Brewton,Escambia,1.5,1000023001,BREWTON LAGOON,Collection: Separate Sewers,31.0824,-87.0898,AL0023825,0.0,AL,5200.0,5200.0
Brewton,Escambia,1.5,1000023001,BREWTON LAGOON,Collection: Pump Stations,31.0824,-87.0898,AL0023825,0.0,AL,5200.0,5200.0
Brewton,Escambia,1.5,1000023001,BREWTON LAGOON,Treatment Plant,31.0824,-87.0898,AL0023825,0.0,AL,5200.0,5200.0
Brewton,Escambia,1.5,1000023001,BREWTON LAGOON,Ocean Discharge,31.0824,-87.0898,AL0023825,0.0,AL,5200.0,5200.0
Brewton,,0.5,1000023002,NORTH BREWTON LAGOON,Collection: Separate Sewers,31.0824,-87.0898,AL0073580,0.0,AL,4725.0,4725.0
Brewton,,0.5,1000023002,NORTH BREWTON LAGOON,Treatment Plant,31.0824,-87.0898,AL0073580,0.0,AL,4725.0,4725.0
Brewton,,0.5,1000023002,NORTH BREWTON LAGOON,Ocean Discharge,31.0824,-87.0898,AL0073580,0.0,AL,4725.0,4725.0
Harvest,,0.25,1000023390,Harvest Monrovia-BURWELL ROAD WWTP,Treatment Plant,34.85837,-86.74905,AL0070947,-29.99,AL,4625.0,3238.0
Harvest,,0.25,1000023390,Harvest Monrovia-BURWELL ROAD WWTP,Ocean Discharge,34.85837,-86.74905,AL0070947,-29.99,AL,4625.0,3238.0
Calera,Shelby,1.5,1000027001,Calera WWTP Buxahatchee Creek,Collection: Separate Sewers,33.094147,-86.74438,AL0050938,0.78,AL,11610.0,11700.0
Calera,Shelby,1.5,1000027001,Calera WWTP Buxahatchee Creek,Treatment Plant,33.094147,-86.74438,AL0050938,0.78,AL,11610.0,11700.0
Calera,Shelby,1.5,1000027001,Calera WWTP Buxahatchee Creek,Ocean Discharge,33.094147,-86.74438,AL0050938,0.78,AL,11610.0,11700.0
Calera,Shelby,1.75,1000027002,Calera Northside WWTP - Camp Branch,Collection: Separate Sewers,33.163607,-86.709848,AL0074608,1.03,AL,5840.0,5900.0
Calera,Shelby,1.75,1000027002,Calera Northside WWTP - Camp Branch,Treatment Plant,33.163607,-86.709848,AL0074608,1.03,AL,5840.0,5900.0
Calera,Shelby,1.75,1000027002,Calera Northside WWTP - Camp Branch,Ocean Discharge,33.163607,-86.709848,AL0074608,1.03,AL,5840.0,5900.0
Camp Hill,Tallapoosa,0.15,1000028001,CAMP HILL LAGOON,Collection: Separate Sewers,32.7876,-85.6557,AL0024210,0.0,AL,1006.0,1006.0
Camp Hill,Tallapoosa,0.15,1000028001,CAMP HILL LAGOON,Collection: Pump Stations,32.7876,-85.6557,AL0024210,0.0,AL,1006.0,1006.0
Camp Hill,Tallapoosa,0.15,1000028001,CAMP HILL LAGOON,Treatment Plant,32.7876,-85.6557,AL0024210,0.0,AL,1006.0,1006.0
Camp Hill,Tallapoosa,0.15,1000028001,CAMP HILL LAGOON,Ocean Discharge,32.7876,-85.6557,AL0024210,0.0,AL,1006.0,1006.0
Carbon Hill,Walker,0.8,1000029001,CARBON HILL WWTP,Collection: Separate Sewers,33.883,-87.5099,AL0024341,0.0,AL,1730.0,1730.0
Carbon Hill,Walker,0.8,1000029001,CARBON HILL WWTP,Treatment Plant,33.883,-87.5099,AL0024341,0.0,AL,1730.0,1730.0
Carbon Hill,Walker,0.8,1000029001,CARBON HILL WWTP,Ocean Discharge,33.883,-87.5099,AL0024341,0.0,AL,1730.0,1730.0
Carrollton,Pickens,0.11,1000031001,CARROLLTON HCR LAGOON,Collection: Separate Sewers,33.2548,-88.0832,AL0020907,-0.8,AL,998.0,990.0
Carrollton,Pickens,0.11,1000031001,CARROLLTON HCR LAGOON,Treatment Plant,33.2548,-88.0832,AL0020907,-0.8,AL,998.0,990.0
Carrollton,Pickens,0.11,1000031001,CARROLLTON HCR LAGOON,Ocean Discharge,33.2548,-88.0832,AL0020907,-0.8,AL,998.0,990.0
Cedar Bluff,Cherokee,0.5,1000032001,CEDAR BLUFF WWTP,Collection: Separate Sewers,34.2311,-85.6036,AL0024678,0.0,AL,3912.0,3912.0
Cedar Bluff,Cherokee,0.5,1000032001,CEDAR BLUFF WWTP,Collection: Interceptor Sewers,34.2311,-85.6036,AL0024678,0.0,AL,3912.0,3912.0
Cedar Bluff,Cherokee,0.5,1000032001,CEDAR BLUFF WWTP,Treatment Plant,34.2311,-85.6036,AL0024678,0.0,AL,3912.0,3912.0
Cedar Bluff,Cherokee,0.5,1000032001,CEDAR BLUFF WWTP,Ocean Discharge,34.2311,-85.6036,AL0024678,0.0,AL,3912.0,3912.0
Brent,Bibb,1.6,1000034001,CENTREVILLE WWTP,Collection: Separate Sewers,32.9268,-87.1529,AL0044857,0.0,AL,7300.0,7300.0
Brent,Bibb,1.6,1000034001,CENTREVILLE WWTP,Treatment Plant,32.9268,-87.1529,AL0044857,0.0,AL,7300.0,7300.0
Brent,Bibb,1.6,1000034001,CENTREVILLE WWTP,Ocean Discharge,32.9268,-87.1529,AL0044857,0.0,AL,7300.0,7300.0
Chatom,Washington,0.25,1000035001,CHATOM LAGOON,Collection: Separate Sewers,31.4535,-88.2562,AL0060453,0.0,AL,1195.0,1195.0
Chatom,Washington,0.25,1000035001,CHATOM LAGOON,Collection: Pump Stations,31.4535,-88.2562,AL0060453,0.0,AL,1195.0,1195.0
Chatom,Washington,0.25,1000035001,CHATOM LAGOON,Treatment Plant,31.4535,-88.2562,AL0060453,0.0,AL,1195.0,1195.0
Chatom,Washington,0.25,1000035001,CHATOM LAGOON,Ocean Discharge,31.4535,-88.2562,AL0060453,0.0,AL,1195.0,1195.0
Mobile,Mobile,1.5,1000036001,CHICKASAW LAGOON,Collection: Separate Sewers,30.761899,-88.069496,AL0020885,0.08,AL,6395.0,6400.0
Mobile,Mobile,1.5,1000036001,CHICKASAW LAGOON,Collection: Pump Stations,30.761899,-88.069496,AL0020885,0.08,AL,6395.0,6400.0
Mobile,Mobile,1.5,1000036001,CHICKASAW LAGOON,Treatment Plant,30.761899,-88.069496,AL0020885,0.08,AL,6395.0,6400.0
Mobile,Mobile,1.5,1000036001,CHICKASAW LAGOON,Ocean Discharge,30.761899,-88.069496,AL0020885,0.08,AL,6395.0,6400.0
Childersburg,Talladega,0.83,1000037001,CHILDERSBURG BAILEY BR LAGOON,Collection: Separate Sewers,33.2728,-86.3719,AL0021466,0.35,AL,7125.0,7150.0
Childersburg,Talladega,0.83,1000037001,CHILDERSBURG BAILEY BR LAGOON,Treatment Plant,33.2728,-86.3719,AL0021466,0.35,AL,7125.0,7150.0
Childersburg,Talladega,0.83,1000037001,CHILDERSBURG BAILEY BR LAGOON,Ocean Discharge,33.2728,-86.3719,AL0021466,0.35,AL,7125.0,7150.0
Childersburg,Talladega,0.25,1000037002,CHILDERSBURG PINECREST LAGOON,Collection: Separate Sewers,33.3043,-86.3465,AL0021458,0.0,AL,2375.0,2375.0
Childersburg,Talladega,0.25,1000037002,CHILDERSBURG PINECREST LAGOON,Treatment Plant,33.3043,-86.3465,AL0021458,0.0,AL,2375.0,2375.0
Childersburg,Talladega,0.25,1000037002,CHILDERSBURG PINECREST LAGOON,Ocean Discharge,33.3043,-86.3465,AL0021458,0.0,AL,2375.0,2375.0
Citronelle,,0.5,1000038001,South Alabama Utilities-Citronelle WWTP,Collection: Separate Sewers,31.0845,-88.2458,AL0060887,0.0,AL,3528.0,3528.0
Citronelle,,0.5,1000038001,South Alabama Utilities-Citronelle WWTP,Treatment Plant,31.0845,-88.2458,AL0060887,0.0,AL,3528.0,3528.0
Citronelle,,0.5,1000038001,South Alabama Utilities-Citronelle WWTP,Ocean Discharge,31.0845,-88.2458,AL0060887,0.0,AL,3528.0,3528.0
Collinsville,DeKalb,0.3,1000039001,COLLINSVILLE LAGOON,Collection: Separate Sewers,34.279,-85.8904,AL0024236,2.72,AL,2312.0,2375.0
Collinsville,DeKalb,0.3,1000039001,COLLINSVILLE LAGOON,Treatment Plant,34.279,-85.8904,AL0024236,2.72,AL,2312.0,2375.0
Collinsville,DeKalb,0.3,1000039001,COLLINSVILLE LAGOON,Ocean Discharge,34.279,-85.8904,AL0024236,2.72,AL,2312.0,2375.0
Columbiana,Shelby,0.944,1000040001,COLUMBIANA WWTP,Collection: Separate Sewers,33.1775,-86.6241,AL0024589,0.0,AL,4481.0,4481.0
Columbiana,Shelby,0.944,1000040001,COLUMBIANA WWTP,Treatment Plant,33.1775,-86.6241,AL0024589,0.0,AL,4481.0,4481.0
Columbiana,Shelby,0.944,1000040001,COLUMBIANA WWTP,Ocean Discharge,33.1775,-86.6241,AL0024589,0.0,AL,4481.0,4481.0
Cordova,Walker,0.55,1000041001,CORDOVA WWTP,Collection: Separate Sewers,33.7517,-87.1681,AL0020427,0.0,AL,1145.0,1145.0
Cordova,Walker,0.55,1000041001,CORDOVA WWTP,Collection: Pump Stations,33.7517,-87.1681,AL0020427,0.0,AL,1145.0,1145.0
Cordova,Walker,0.55,1000041001,CORDOVA WWTP,Collection: Interceptor Sewers,33.7517,-87.1681,AL0020427,0.0,AL,1145.0,1145.0
Cordova,Walker,0.55,1000041001,CORDOVA WWTP,Treatment Plant,33.7517,-87.1681,AL0020427,0.0,AL,1145.0,1145.0
Cordova,Walker,0.55,1000041001,CORDOVA WWTP,Ocean Discharge,33.7517,-87.1681,AL0020427,0.0,AL,1145.0,1145.0
Cullman,Cullman,4.75,1000043001,CULLMAN WWTP,Collection: Separate Sewers,34.16226,-86.815433,AL0050423,1.96,AL,18635.0,19000.0
Cullman,Cullman,4.75,1000043001,CULLMAN WWTP,Treatment Plant,34.16226,-86.815433,AL0050423,1.96,AL,18635.0,19000.0
Cullman,Cullman,4.75,1000043001,CULLMAN WWTP,Ocean Discharge,34.16226,-86.815433,AL0050423,1.96,AL,18635.0,19000.0
Daphne,Baldwin,4.17,1000044001,DAPHNE WATER RECLAMATION FACILITY,Collection: Separate Sewers,30.6527,-87.925,AL0027561,0.0,AL,12575.0,12575.0
Daphne,Baldwin,4.17,1000044001,DAPHNE WATER RECLAMATION FACILITY,Collection: Pump Stations,30.6527,-87.925,AL0027561,0.0,AL,12575.0,12575.0
Daphne,Baldwin,4.17,1000044001,DAPHNE WATER RECLAMATION FACILITY,Treatment Plant,30.6527,-87.925,AL0027561,0.0,AL,12575.0,12575.0
Daphne,Baldwin,4.17,1000044001,DAPHNE WATER RECLAMATION FACILITY,Ocean Discharge,30.6527,-87.925,AL0027561,0.0,AL,12575.0,12575.0
Decatur,Limestone,36.0,1000045001,DECATUR DRY CREEK WWTP,Collection: Separate Sewers,34.62107,-86.99649,AL0048593,0.0,AL,57938.0,57938.0
Decatur,Limestone,36.0,1000045001,DECATUR DRY CREEK WWTP,Treatment Plant,34.62107,-86.99649,AL0048593,0.0,AL,57938.0,57938.0
Decatur,Limestone,36.0,1000045001,DECATUR DRY CREEK WWTP,Ocean Discharge,34.62107,-86.99649,AL0048593,0.0,AL,57938.0,57938.0
Demopolis,Marengo,2.65,1000046001,DEMOPOLIS WWTP,Collection: Separate Sewers,32.5228,-87.9,AL0043168,20.0,AL,10000.0,12000.0
Demopolis,Marengo,2.65,1000046001,DEMOPOLIS WWTP,Treatment Plant,32.5228,-87.9,AL0043168,20.0,AL,10000.0,12000.0
Demopolis,Marengo,2.65,1000046001,DEMOPOLIS WWTP,Ocean Discharge,32.5228,-87.9,AL0043168,20.0,AL,10000.0,12000.0
Dora,Walker,0.25,1000048001,EAST WALKER COUNTY WWTP,Collection: Separate Sewers,33.7343,-87.112,AL0055409,0.0,AL,714.0,714.0
Dora,Walker,0.25,1000048001,EAST WALKER COUNTY WWTP,Treatment Plant,33.7343,-87.112,AL0055409,0.0,AL,714.0,714.0
