"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"06005253001",1175738,"CA","Wastewater","RIO VISTA WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06005059001",1175578,"CA","Wastewater","Keyes Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000314",3613153,"CA","Wastewater","Del Puerto Water District","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000305",3612766,"CA","Wastewater","Paradise, Town of ","","Public","N","","N","FA","Full",17-MAY-23,""
"06000000254",3611378,"CA","Decentralized Wastewater Treatment","Modoc County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000247",3611371,"CA","Decentralized Wastewater Treatment","Lassen County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000260",3611384,"CA","Decentralized Wastewater Treatment","Placer County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000253",3611377,"CA","Decentralized Wastewater Treatment","Merced County","","Public","N","","N","FA","Full",03-MAY-23,""
"06026000001",3522996,"CA","Stormwater","South Lake Tahoe Stormwater","","Public","N","","N","FA","None",03-MAY-23,"Y"
"06000000246",3611370,"CA","Decentralized Wastewater Treatment","Lake County","","Public","N","","N","FA","Full",03-MAY-23,""
