"FACILITY_DOCUMENT_ID","DOCUMENT_ID","CWNS_ID","FACILITY_ID","STATE_CODE","DOCUMENT_TYPE_ID","DOCUMENT_TYPE","PUBLISHED_DATE","BASE_MONTH_COST_INFO","CERT_FLAG","SELF_CERT_FLAG","AGE_CERT"
19013,11051,"06002063002",1175323,"CA","96","Excel Spreadsheet Annotations",06-FEB-23,01-FEB-23,"","",""
19011,11051,"06002063001",1175322,"CA","96","Excel Spreadsheet Annotations",06-FEB-23,01-FEB-23,"","",""
15054,9091,"06005042003",1175562,"CA","20","CIP or Master Plan",01-JAN-21,01-JAN-21,"","",""
4441,3833,"06009075001",1176094,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
7622,5528,"06008100001",1176031,"CA","96","Excel Spreadsheet Annotations",20-SEP-22,01-SEP-22,"","",""
7624,5530,"06009040001",1176078,"CA","20","CIP or Master Plan",04-OCT-18,01-OCT-18,"","",""
7693,5572,"06007021001",1175929,"CA","20","CIP or Master Plan",20-JUN-22,01-JUN-22,"","",""
8132,5780,"06003060001",1175427,"CA","96","Excel Spreadsheet Annotations",29-SEP-22,01-SEP-22,"","",""
8128,5780,"06000000158",3608996,"CA","96","Excel Spreadsheet Annotations",29-SEP-22,01-SEP-22,"","",""
8130,5780,"06000000157",3608995,"CA","96","Excel Spreadsheet Annotations",29-SEP-22,01-SEP-22,"","",""
6090,4824,"06000000137",3608581,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
6745,5118,"06000000143",3608762,"CA","20","CIP or Master Plan",31-MAY-22,01-MAY-22,"","",""
3504,3185,"06000000104",3607926,"CA","20","CIP or Master Plan",09-JUL-21,01-JUL-21,"","",""
4898,3415,"06000000086",3607691,"CA","20","CIP or Master Plan",31-MAY-19,01-MAY-19,"","",""
3943,3415,"06003028001",1175395,"CA","20","CIP or Master Plan",31-MAY-19,01-MAY-19,"","",""
4897,3416,"06000000086",3607691,"CA","96","Excel Spreadsheet Annotations",14-JUL-22,01-MAY-19,"","",""
3944,3416,"06003028001",1175395,"CA","96","Excel Spreadsheet Annotations",14-JUL-22,01-MAY-19,"","",""
8042,5741,"06002071001",1175331,"CA","20","CIP or Master Plan",14-MAR-22,01-MAR-22,"","",""
8068,5757,"06003044001",1175412,"CA","20","CIP or Master Plan",01-JUL-20,01-JUL-20,"","",""
7107,5257,"06005043001",1175563,"CA","20","CIP or Master Plan",10-MAR-21,01-MAR-21,"","",""
7110,5257,"06025043001",2859980,"CA","20","CIP or Master Plan",10-MAR-21,01-MAR-21,"","",""
17386,10217,"06005155001",1175673,"CA","1","CWSRF IUP/Project Priority List",19-DEC-18,01-DEC-18,"","",""
4416,3812,"06024007001",474006,"CA","96","Excel Spreadsheet Annotations",14-JUL-22,01-JUL-22,"","",""
4413,3812,"06004007001",1175462,"CA","96","Excel Spreadsheet Annotations",14-JUL-22,01-JUL-22,"","",""
3331,3045,"06000000097",3607868,"CA","20","CIP or Master Plan",07-JUN-22,01-JUN-22,"","",""
3327,3045,"06000000096",3607867,"CA","20","CIP or Master Plan",07-JUN-22,01-JUN-22,"","",""
3787,3359,"06005010001",1175530,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
3792,3359,"06005010002",1175531,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
5509,4558,"06009023001",1176055,"CA","96","Excel Spreadsheet Annotations",09-AUG-22,01-AUG-22,"","",""
4772,4081,"06002022001",1175280,"CA","96","Excel Spreadsheet Annotations",26-JUL-22,01-JUL-22,"","",""
4781,4087,"06008058001",1176007,"CA","20","CIP or Master Plan",01-APR-20,01-APR-20,"","",""
4793,4096,"06000000121",3608175,"CA","96","Excel Spreadsheet Annotations",25-JUL-22,01-JUL-22,"","",""
5553,4577,"06009049001",1176086,"CA","20","CIP or Master Plan",07-APR-21,01-APR-21,"","",""
3584,3232,"06002108001",1175347,"CA","20","CIP or Master Plan",16-JUN-22,01-JUN-22,"","",""
3585,3233,"06002108001",1175347,"CA","96","Excel Spreadsheet Annotations",08-JUL-22,01-JUL-22,"","",""
4425,3823,"06005000002",3514618,"CA","96","Excel Spreadsheet Annotations",21-JUL-22,01-JUL-22,"","",""
5508,4557,"06009023001",1176055,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
5554,4578,"06009049001",1176086,"CA","96","Excel Spreadsheet Annotations",10-AUG-22,01-AUG-22,"","",""
17965,10495,"06005234001",1238821,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
15150,9123,"06008065001",1176011,"CA","20","CIP or Master Plan",07-JUN-22,01-JUN-22,"","",""
15152,9123,"06000000223",3610714,"CA","20","CIP or Master Plan",07-JUN-22,01-JUN-22,"","",""
17183,10141,"06005112001",1175643,"CA","20","CIP or Master Plan",21-JUN-22,01-JUN-22,"","",""
18773,10921,"06001002001",1175168,"CA","3","CWSRF Loan Pre-applications/Final Applications",09-JUL-20,01-JUL-20,"","",""
18796,10932,"06002049001",1175309,"CA","20","CIP or Master Plan",21-JUN-22,01-JUN-22,"","",""
7184,5293,"06001006001",1175172,"CA","20","CIP or Master Plan",11-MAY-21,01-MAY-21,"","",""
7044,5218,"06009015003",1176047,"CA","20","CIP or Master Plan",07-SEP-21,01-SEP-21,"","",""
7770,5614,"06003050001",1175418,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
7775,5618,"06003050001",1175418,"CA","96","Excel Spreadsheet Annotations",23-SEP-22,01-SEP-22,"","",""
3608,3250,"06002024001",1175282,"CA","96","Excel Spreadsheet Annotations",08-JUL-22,01-JUL-22,"","",""
4238,3659,"06000000107",3607986,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
4846,4143,"06000000123",3608282,"CA","96","Excel Spreadsheet Annotations",27-JUL-22,01-JUL-22,"","",""
5917,4759,"06002039001",1175297,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
6093,4827,"06006020001",1175875,"CA","20","CIP or Master Plan",17-JUN-21,01-JUN-21,"","",""
8138,5781,"06003060001",1175427,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
8135,5781,"06003076001",1175443,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
8137,5782,"06003060001",1175427,"CA","96","Excel Spreadsheet Annotations",29-SEP-22,01-SEP-22,"","",""
8136,5782,"06003076001",1175443,"CA","96","Excel Spreadsheet Annotations",29-SEP-22,01-SEP-22,"","",""
16775,9910,"06001082001",1175233,"CA","96","Excel Spreadsheet Annotations",09-JAN-23,01-JAN-23,"","",""
16780,9914,"06005283001",3106372,"CA","96","Excel Spreadsheet Annotations",09-JAN-23,01-JAN-23,"","",""
18839,10944,"06000000242",3611366,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",08-SEP-22,01-SEP-22,"","",""
17465,10252,"06005169001",1175684,"CA","3","CWSRF Loan Pre-applications/Final Applications",17-SEP-20,01-SEP-20,"","",""
8147,5790,"06009011001",1176042,"CA","74","Asset Management Plan with Costs",30-JUN-21,01-JUN-21,"","",""
8148,5791,"06009011001",1176042,"CA","96","Excel Spreadsheet Annotations",29-SEP-22,01-SEP-22,"","",""
8188,5797,"06000000159",3609003,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",29-SEP-22,01-JAN-22,"","",""
26718,14840,"06005360001",1238827,"CA","3","CWSRF Loan Pre-applications/Final Applications",25-OCT-19,01-OCT-19,"","",""
30356,16604,"06000000248",3611372,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",12-APR-23,01-APR-23,"","",""
22038,12670,"06002067001",1175327,"CA","20","CIP or Master Plan",20-JUN-22,01-JUN-22,"","",""
22030,12670,"06000000293",3612211,"CA","20","CIP or Master Plan",20-JUN-22,01-JUN-22,"","",""
26848,14874,"06001079001",1175232,"CA","3","CWSRF Loan Pre-applications/Final Applications",11-DEC-18,01-DEC-18,"","",""
28068,15462,"06000000306",3612787,"CA","3","CWSRF Loan Pre-applications/Final Applications",10-NOV-21,01-NOV-21,"","",""
31250,17029,"06000000305",3612766,"CA","1","CWSRF IUP/Project Priority List",10-MAR-22,01-MAR-22,"","",""
30503,16663,"06000000148",3608849,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",12-APR-23,01-APR-23,"","",""
26612,14790,"06000000299",3612632,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",29-MAR-23,01-JAN-22,"","",""
26621,14790,"06000000298",3612631,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",29-MAR-23,01-JAN-22,"","",""
26601,14790,"06000000297",3612630,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",29-MAR-23,01-JAN-22,"","",""
22231,12765,"06007003001",1175910,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
22256,12779,"06000000255",3611379,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
31247,17027,"06000000314",3613153,"CA","1","CWSRF IUP/Project Priority List",03-JAN-20,01-JAN-20,"","",""
30396,16622,"06000000284",3611408,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",12-APR-23,01-APR-23,"","",""
26678,14813,"06000000301",3612652,"CA","3","CWSRF Loan Pre-applications/Final Applications",09-JUN-20,01-JUN-20,"","",""
29489,16300,"06000000310",3612940,"CA","1","CWSRF IUP/Project Priority List",13-AUG-19,01-AUG-19,"","",""
26691,14825,"06005357001",1175790,"CA","3","CWSRF Loan Pre-applications/Final Applications",22-DEC-21,01-DEC-21,"","",""
31096,16949,"06000000234",3611358,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",14-APR-23,01-APR-23,"","",""
30869,16847,"06000000313",3613126,"CA","1","CWSRF IUP/Project Priority List",01-MAR-23,01-MAR-23,"","",""
26616,14791,"06000000299",3612632,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",24-MAR-23,01-JAN-22,"","",""
26624,14791,"06000000298",3612631,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",24-MAR-23,01-JAN-22,"","",""
26606,14791,"06000000297",3612630,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",24-MAR-23,01-JAN-22,"","",""
28072,15465,"06000000307",3612790,"CA","3","CWSRF Loan Pre-applications/Final Applications",08-DEC-21,01-DEC-21,"","",""
22283,12802,"06000000275",3611399,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",23-NOV-22,01-NOV-22,"","",""
22291,12807,"06000000286",3611410,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
22292,12808,"06000000286",3611410,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-JAN-23,01-JAN-23,"","",""
28656,15764,"06000000303",3612732,"CA","1","CWSRF IUP/Project Priority List",13-JAN-22,01-JAN-22,"","",""
32231,17496,"06000000277",3611401,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",18-APR-23,01-APR-23,"","",""
26615,14792,"06000000299",3612632,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",24-MAR-23,01-JAN-22,"","",""
26623,14792,"06000000298",3612631,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",24-MAR-23,01-JAN-22,"","",""
26607,14792,"06000000297",3612630,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",24-MAR-23,01-JAN-22,"","",""
23117,13238,"06005066001",1175587,"CA","3","CWSRF Loan Pre-applications/Final Applications",12-JAN-19,01-JAN-19,"","",""
24175,13813,"06000000268",3611392,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",20-NOV-22,01-NOV-22,"","",""
26305,14694,"06005109001",1175641,"CA","3","CWSRF Loan Pre-applications/Final Applications",18-JUL-18,01-JUL-18,"","",""
30867,16845,"06000000311",3613059,"CA","1","CWSRF IUP/Project Priority List",28-FEB-22,01-FEB-22,"","",""
30392,16619,"06000000284",3611408,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",12-APR-23,01-APR-23,"","",""
23118,13239,"06007770001",3522264,"CA","3","CWSRF Loan Pre-applications/Final Applications",11-JAN-19,01-JAN-19,"","",""
30501,16662,"06000000279",3611403,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",12-APR-23,01-APR-23,"","",""
32244,17502,"06000000267",3611391,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",18-APR-23,01-APR-23,"","",""
26674,14809,"06000000300",3612651,"CA","3","CWSRF Loan Pre-applications/Final Applications",03-FEB-23,01-FEB-23,"","",""
26687,14824,"06000000302",3612659,"CA","3","CWSRF Loan Pre-applications/Final Applications",04-DEC-19,01-DEC-19,"","",""
26617,14793,"06000000299",3612632,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",10-JAN-23,01-JAN-22,"","",""
26626,14793,"06000000298",3612631,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",10-JAN-23,01-JAN-22,"","",""
26608,14793,"06000000297",3612630,"CA","101c","CWNS ID-Specific Output to State-Specific Approach",10-JAN-23,01-JAN-22,"","",""
25045,14190,"06000000249",3611373,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",03-OCT-22,01-OCT-22,"","",""
23689,13587,"06000000266",3611390,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",01-FEB-22,01-FEB-22,"","",""
23690,13588,"06000000266",3611390,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",15-MAR-23,01-MAR-23,"","",""
24678,14021,"06001040001",1175205,"CA","3","CWSRF Loan Pre-applications/Final Applications",31-MAR-21,01-MAR-21,"","",""
24176,13814,"06000000268",3611392,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",17-MAR-23,01-MAR-23,"","",""
24178,13815,"06000000264",3611388,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAY-14,01-MAY-14,"","","Y"
22018,12663,"06000000237",3611361,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",03-MAR-23,01-MAR-23,"","",""
22039,12671,"06002067001",1175327,"CA","96","Excel Spreadsheet Annotations",03-MAR-23,01-JUN-22,"","",""
22034,12671,"06000000293",3612211,"CA","96","Excel Spreadsheet Annotations",03-MAR-23,01-JUN-22,"","",""
22049,12672,"06000000238",3611362,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",03-MAR-23,01-MAR-23,"","",""
15357,9165,"06005288001",1175751,"CA","20","CIP or Master Plan",23-DEC-22,01-DEC-22,"","",""
16418,9754,"06003022001",1175389,"CA","3","CWSRF Loan Pre-applications/Final Applications",22-AUG-22,01-AUG-22,"","",""
16442,9764,"06005294001",3478111,"CA","20","CIP or Master Plan",11-AUG-21,01-AUG-21,"","",""
16443,9765,"06005294001",3478111,"CA","96","Excel Spreadsheet Annotations",05-JAN-23,01-JAN-23,"","",""
16710,9888,"06000000228",3611072,"CA","96","Excel Spreadsheet Annotations",09-JAN-23,01-JUN-21,"","",""
16717,9888,"06005008001",1175528,"CA","96","Excel Spreadsheet Annotations",09-JAN-23,01-JUN-21,"","",""
15790,9440,"06008029001",1175985,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
16746,9901,"06007011001",1238829,"CA","20","CIP or Master Plan",15-JUL-21,01-JUL-21,"","",""
16779,9913,"06005283001",3106372,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
16145,9611,"06008014001",1175964,"CA","96","Excel Spreadsheet Annotations",03-JAN-23,01-JAN-23,"","",""
20576,11837,"06000000252",3611376,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",03-NOV-22,01-NOV-22,"","",""
23685,13582,"06000000266",3611390,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",01-FEB-18,01-FEB-18,"","",""
23717,13609,"06000000262",3611386,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-NOV-22,01-NOV-22,"","",""
15630,9348,"06004029001",1175514,"CA","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
21041,12124,"06000000292",3612062,"CA","20","CIP or Master Plan",01-JUN-22,01-NOV-20,"","",""
21035,12124,"06007003001",1175910,"CA","20","CIP or Master Plan",01-JUN-22,01-NOV-20,"","",""
23872,13678,"06000000295",3612367,"CA","3","CWSRF Loan Pre-applications/Final Applications",18-SEP-18,01-SEP-18,"","",""
24172,13811,"06000000283",3611407,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-NOV-22,01-NOV-22,"","",""
23566,13522,"06000000278",3611402,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-NOV-22,01-NOV-22,"","",""
23668,13570,"06000000265",3611389,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",15-JUL-17,01-JUL-17,"","",""
22240,12773,"06000000232",3611356,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",15-SEP-22,01-SEP-22,"","",""
25060,14199,"06000000261",3611385,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-NOV-22,01-NOV-22,"","",""
23568,13523,"06000000278",3611402,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",13-MAR-23,01-MAR-23,"","",""
17346,10197,"06006011001",1175864,"CA","20","CIP or Master Plan",12-JAN-23,01-JAN-23,"","",""
16522,9798,"06005159001",1175677,"CA","20","CIP or Master Plan",14-MAY-19,01-MAY-19,"","",""
16564,9831,"06003072001",1175440,"CA","96","Excel Spreadsheet Annotations",06-JAN-23,01-JAN-23,"","",""
16364,9741,"06008002001",1175946,"CA","96","Excel Spreadsheet Annotations",05-JAN-23,01-JAN-23,"","",""
24683,14023,"06001040001",1175205,"CA","3","CWSRF Loan Pre-applications/Final Applications",17-AUG-20,01-AUG-20,"","",""
25969,14553,"06001001001",1175167,"CA","3","CWSRF Loan Pre-applications/Final Applications",01-MAR-22,01-MAR-22,"","",""
25051,14194,"06000000274",3611398,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",19-SEP-22,01-SEP-22,"","",""
25109,14214,"06000000269",3611393,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-NOV-22,01-NOV-22,"","",""
25110,14215,"06000000269",3611393,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",22-MAR-23,01-MAR-23,"","",""
24179,13816,"06000000264",3611388,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",17-MAR-23,01-MAR-23,"","",""
19574,11351,"06005322001",1175769,"CA","96","Excel Spreadsheet Annotations",10-FEB-23,01-MAR-21,"","",""
15649,9364,"06000000224",3610767,"CA","96","Excel Spreadsheet Annotations",27-DEC-22,01-DEC-22,"","",""
22270,12792,"06000000271",3611395,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
22157,12734,"06000000244",3611368,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
22242,12775,"06000000232",3611356,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
22275,12796,"06000000272",3611396,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
22281,12801,"06000000275",3611399,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
23116,13237,"06005066001",1175587,"CA","3","CWSRF Loan Pre-applications/Final Applications",11-JAN-19,01-JAN-19,"","",""
22274,12795,"06005329001",1175773,"CA","3","CWSRF Loan Pre-applications/Final Applications",27-JUL-17,01-JUL-17,"","",""
22241,12774,"06000000232",3611356,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",15-SEP-22,01-SEP-22,"","",""
22277,12797,"06000000272",3611396,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",21-OCT-22,01-OCT-22,"","",""
19012,11050,"06002063002",1175323,"CA","20","CIP or Master Plan",16-JUN-22,01-JUN-22,"","",""
19010,11050,"06002063001",1175322,"CA","20","CIP or Master Plan",16-JUN-22,01-JUN-22,"","",""
18840,10945,"06000000242",3611366,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",08-SEP-22,01-SEP-22,"","",""
17593,10300,"06004008010",1175469,"CA","3","CWSRF Loan Pre-applications/Final Applications",23-DEC-22,01-DEC-22,"","",""
17598,10301,"06001093001",1175240,"CA","3","CWSRF Loan Pre-applications/Final Applications",15-AUG-19,01-AUG-19,"","",""
22262,12784,"06000000263",3611387,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
22278,12798,"06005329001",1175773,"CA","3","CWSRF Loan Pre-applications/Final Applications",31-MAY-18,01-MAY-18,"","",""
22287,12805,"06000000280",3611404,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
22289,12806,"06000000280",3611404,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-NOV-22,01-NOV-22,"","",""
25054,14196,"06000000276",3611400,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",15-SEP-22,01-SEP-22,"","",""
20581,11840,"06000000255",3611379,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",14-SEP-22,01-SEP-22,"","",""
20584,11842,"06000000256",3611380,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",20-SEP-22,01-SEP-22,"","",""
18321,10658,"06005197001",1175701,"CA","96","Excel Spreadsheet Annotations",30-JAN-23,01-JAN-23,"","",""
18328,10658,"06000000290",3611459,"CA","96","Excel Spreadsheet Annotations",30-JAN-23,01-JAN-23,"","",""
18333,10662,"06005030001",1175552,"CA","3","CWSRF Loan Pre-applications/Final Applications",27-JUN-17,01-JUN-17,"","",""
18335,10664,"06006010001",1175863,"CA","96","Excel Spreadsheet Annotations",30-JAN-23,01-JAN-23,"","",""
25713,14457,"06000000296",3612541,"CA","3","CWSRF Loan Pre-applications/Final Applications",13-JAN-22,01-JAN-22,"","",""
16436,9758,"06005055001",1175574,"CA","3","CWSRF Loan Pre-applications/Final Applications",13-APR-22,01-APR-22,"","",""
18565,10808,"06022018001",2838060,"CA","20","CIP or Master Plan",07-JUN-22,01-JUN-22,"","",""
18566,10808,"06002018001",1175277,"CA","20","CIP or Master Plan",07-JUN-22,01-JUN-22,"","",""
23573,13527,"06000000285",3611409,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",29-NOV-22,01-NOV-22,"","",""
23688,13586,"06000000266",3611390,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",01-FEB-21,01-FEB-21,"","",""
17493,10259,"06005123001",1175654,"CA","3","CWSRF Loan Pre-applications/Final Applications",28-MAR-17,01-MAR-17,"","",""
23687,13585,"06000000266",3611390,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",31-JAN-20,01-JAN-20,"","",""
19832,11406,"06003018001",1175385,"CA","20","CIP or Master Plan",31-MAY-22,01-MAY-22,"","",""
20345,11720,"06005200001",1175704,"CA","20","CIP or Master Plan",15-OCT-20,01-OCT-20,"","",""
18570,10810,"06000000238",3611362,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",14-SEP-22,01-SEP-22,"","",""
17712,10354,"06002090001",3521216,"CA","20","CIP or Master Plan",28-JUN-18,01-JUN-18,"","",""
23855,13673,"06000000294",3612365,"CA","3","CWSRF Loan Pre-applications/Final Applications",02-FEB-22,01-FEB-22,"","",""
16215,9671,"06000000227",3610913,"CA","96","Excel Spreadsheet Annotations",04-JAN-23,01-JAN-23,"","",""
16213,9671,"06008076001",1176022,"CA","96","Excel Spreadsheet Annotations",04-JAN-23,01-JAN-23,"","",""
20566,11830,"06000000244",3611368,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",07-SEP-22,01-SEP-22,"","",""
20570,11832,"06000000250",3611374,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",07-SEP-22,01-SEP-22,"","",""
20571,11833,"06000000250",3611374,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",07-SEP-22,01-SEP-22,"","",""
20575,11836,"06000000251",3611375,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",14-SEP-22,01-SEP-22,"","",""
16216,9670,"06000000227",3610913,"CA","20","CIP or Master Plan",02-JUN-22,01-JUN-22,"","",""
16212,9670,"06008076001",1176022,"CA","20","CIP or Master Plan",02-JUN-22,01-JUN-22,"","",""
15830,9473,"06009018001",1176049,"CA","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
15897,9516,"06008036001",1175991,"CA","20","CIP or Master Plan",14-JUN-21,01-JUN-21,"","",""
16203,9662,"06005051001",1175570,"CA","3","CWSRF Loan Pre-applications/Final Applications",09-JUL-20,01-JUL-20,"","",""
15370,9173,"06005113001",1175644,"CA","1","CWSRF IUP/Project Priority List",06-AUG-20,01-AUG-20,"","",""
15898,9517,"06008036001",1175991,"CA","96","Excel Spreadsheet Annotations",29-DEC-22,01-DEC-22,"","",""
16144,9610,"06008014001",1175964,"CA","20","CIP or Master Plan",07-JUN-22,01-JUN-22,"","",""
16774,9909,"06001082001",1175233,"CA","20","CIP or Master Plan",01-JAN-20,01-JAN-20,"","",""
20088,11568,"06003014001",1175382,"CA","20","CIP or Master Plan",28-JUN-22,01-JUN-22,"","",""
19577,11354,"06003075001",1175442,"CA","20","CIP or Master Plan",21-JUN-22,01-JUN-22,"","",""
16235,9679,"06001096001",1175243,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
17198,10149,"06005099001",1175619,"CA","20","CIP or Master Plan",22-AUG-22,01-AUG-22,"","",""
15381,9180,"06005045001",1175565,"CA","20","CIP or Master Plan",21-JUN-22,01-JUN-22,"","",""
18545,10797,"06000000236",3611360,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-JAN-23,01-JAN-23,"","",""
18546,10798,"06000000236",3611360,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-JAN-23,01-JAN-23,"","",""
15827,9470,"06008069001",1176015,"CA","96","Excel Spreadsheet Annotations",28-DEC-22,01-DEC-22,"","",""
18809,10938,"06000000240",3611364,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",09-SEP-22,01-SEP-22,"","",""
22159,12736,"06000000250",3611374,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
22267,12789,"06005022001",1175543,"CA","3","CWSRF Loan Pre-applications/Final Applications",23-JAN-20,01-JAN-20,"","",""
22285,12803,"06000000276",3611400,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
21172,12207,"06024012500",3532616,"CA","20","CIP or Master Plan",24-MAR-22,01-MAR-22,"","",""
21169,12207,"06004012500",3531736,"CA","20","CIP or Master Plan",24-MAR-22,01-MAR-22,"","",""
23308,13320,"06002079001",3480210,"CA","20","CIP or Master Plan",05-JUN-18,01-JUN-18,"","",""
15055,9092,"06005042003",1175562,"CA","96","Excel Spreadsheet Annotations",22-DEC-22,01-DEC-22,"","",""
