"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"06000000083",3607553,"CA","Collection: Pump Stations","No Change"
"06000000130",3608420,"CA","Phase I MS4","Rehabilitation"
"06000000130",3608420,"CA","Phase I MS4","Replacement"
"06000000149",3608850,"CA","Water Reuse","Rehabilitation"
"06000000149",3608850,"CA","Water Reuse","Replacement"
"06001055001",1175221,"CA","Treatment Plant","No Change"
"06002081001",1175339,"CA","Treatment Plant","Rehabilitation"
"06002081001",1175339,"CA","Treatment Plant","Replacement"
"06002081001",1175339,"CA","Treatment Plant","Instrumentation/Electrical/Laboratory"
"06002081001",1175339,"CA","Treatment Plant","Improve Energy Efficiency"
"06005169001",1175684,"CA","Collection: Separate Sewers","Rehabilitation"
"06005169001",1175684,"CA","Collection: Separate Sewers","Replacement"
"06005068001",1175588,"CA","Collection: Separate Sewers","Rehabilitation"
"06005068001",1175588,"CA","Collection: Separate Sewers","Replacement"
"06007021001",1175929,"CA","Collection: Separate Sewers","Rehabilitation"
"06007021001",1175929,"CA","Collection: Separate Sewers","Replacement"
"06007021001",1175929,"CA","Collection: Separate Sewers","Increase Capacity"
"06008010004",3486590,"CA","Biosolids Handling Facility","No Change"
"06006028002",3349051,"CA","Collection: Separate Sewers","No Change"
"06025011001",2830221,"CA","Phase I MS4","Rehabilitation"
"06025011001",2830221,"CA","Phase I MS4","Replacement"
"06002032005",443709,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06002032005",443709,"CA","Collection: Interceptor Sewers","Replacement"
"06000000150",3608852,"CA","Phase I MS4","Rehabilitation"
"06000000168",3609128,"CA","Collection: Pump Stations","Rehabilitation"
"06000000168",3609128,"CA","Collection: Pump Stations","Replacement"
"06001096001",1175243,"CA","Treatment Plant","No Change"
"06008003001",1175947,"CA","Collection: Separate Sewers","No Change"
"06005061001",1238816,"CA","Treatment Plant","Rehabilitation"
"06005061001",1238816,"CA","Treatment Plant","Replacement"
"06005061001",1238816,"CA","Treatment Plant","Process Improvement"
"06003017001",1238812,"CA","Treatment Plant","Rehabilitation"
"06008038001",1175992,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06008038001",1175992,"CA","Collection: Interceptor Sewers","Replacement"
"06005010001",1175530,"CA","Collection: Pump Stations","Rehabilitation"
"06005010001",1175530,"CA","Collection: Pump Stations","Replacement"
"06000000177",3609215,"CA","Collection: Separate Sewers","Rehabilitation"
"06004006001",1175461,"CA","Treatment Plant","Rehabilitation"
"06004006001",1175461,"CA","Treatment Plant","Replacement"
"06007023001",1175931,"CA","Treatment Plant","No Change"
"06005123001",1175654,"CA","Collection: Separate Sewers","No Change"
"06005236001",1175723,"CA","Collection: Separate Sewers","No Change"
"06009043001",1176082,"CA","Collection: Separate Sewers","Rehabilitation"
"06009043001",1176082,"CA","Collection: Separate Sewers","Replacement"
"06000000307",3612790,"CA","Treatment Plant","Rehabilitation"
"06000000077",3607381,"CA","Phase II MS4","Rehabilitation"
"06000000077",3607381,"CA","Phase II MS4","Replacement"
"06000000077",3607381,"CA","Phase II MS4","Increase Capacity"
"06008010006",3486596,"CA","Water Reuse","Rehabilitation"
"06008010006",3486596,"CA","Water Reuse","Replacement"
"06003041001",1175408,"CA","Treatment Plant","No Change"
"06009036001",1176075,"CA","Water Reuse","Rehabilitation"
"06009036001",1176075,"CA","Water Reuse","Replacement"
"06004026001",1175512,"CA","Collection: Separate Sewers","No Change"
"06025246001",2821302,"CA","Phase II MS4","Rehabilitation"
"06025246001",2821302,"CA","Phase II MS4","Replacement"
"06003017001",1238812,"CA","Treatment Plant","Replacement"
"06012001110",3121108,"CA","Unregulated Community Stormwater","No Change"
"06006041001",1175894,"CA","Treatment Plant","Rehabilitation"
"06006041001",1175894,"CA","Treatment Plant","Replacement"
"06008016002",1175968,"CA","Collection: Separate Sewers","No Change"
"06008052001",1176004,"CA","Treatment Plant","No Change"
"06002108001",1175347,"CA","Treatment Plant","Rehabilitation"
"06002108001",1175347,"CA","Treatment Plant","Replacement"
"06002108001",1175347,"CA","Collection: Separate Sewers","Rehabilitation"
"06002108001",1175347,"CA","Collection: Separate Sewers","Replacement"
"06005123001",1175654,"CA","Treatment Plant","Rehabilitation"
"06005123001",1175654,"CA","Treatment Plant","Replacement"
"06000000177",3609215,"CA","Collection: Separate Sewers","Replacement"
"06000000190",3609351,"CA","Estuary Management","Rehabilitation"
"06004002001",1175457,"CA","Collection: Pump Stations","Rehabilitation"
"06004002001",1175457,"CA","Collection: Pump Stations","Replacement"
"06000000259",3611383,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000259",3611383,"CA","Onsite Wastewater Treatment System","Replacement"
"06002058001",1175315,"CA","Treatment Plant","No Change"
"06004032001",1175516,"CA","Collection: Separate Sewers","Rehabilitation"
"06004032001",1175516,"CA","Collection: Separate Sewers","Replacement"
"06008010006",3486596,"CA","Treatment Plant","Rehabilitation"
"06008010006",3486596,"CA","Treatment Plant","Replacement"
"06008010008",410633,"CA","Collection: Separate Sewers","Rehabilitation"
"06008010008",410633,"CA","Collection: Separate Sewers","Replacement"
"06000000121",3608175,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000121",3608175,"CA","Collection: Separate Sewers","Replacement"
"06000000121",3608175,"CA","Collection: Separate Sewers","Expansion"
"06001013001",1175183,"CA","Collection: Separate Sewers","No Change"
"06005300001",1175756,"CA","Treatment Plant","No Change"
"06008100001",1176031,"CA","Treatment Plant","Rehabilitation"
"06008100001",1176031,"CA","Treatment Plant","Replacement"
"06012001081",3088272,"CA","Unregulated Community Stormwater","No Change"
"06008039001",1175993,"CA","Collection: Separate Sewers","No Change"
"06005240001",1175727,"CA","Treatment Plant","Rehabilitation"
"06005240001",1175727,"CA","Treatment Plant","Replacement"
"06002038001",1175296,"CA","Treatment Plant","Instrumentation/Electrical/Laboratory"
"06000000305",3612766,"CA","Collection: Separate Sewers","Expansion"
"06000000141",3608717,"CA","Phase II MS4","Rehabilitation"
"06000000141",3608717,"CA","Phase II MS4","Replacement"
"06000000305",3612766,"CA","Treatment Plant","No Change"
"06002064001",1175324,"CA","Treatment Plant","No Change"
"06002127001",1175359,"CA","Treatment Plant","No Change"
"06003040001",1175407,"CA","Collection: Separate Sewers","Rehabilitation"
"06003040001",1175407,"CA","Collection: Separate Sewers","Replacement"
"06005272001",1175747,"CA","Collection: Separate Sewers","No Change"
"06009030001",1176065,"CA","Collection: Separate Sewers","No Change"
"06004009002",1175478,"CA","Collection: Pump Stations","Rehabilitation"
"06004009002",1175478,"CA","Collection: Pump Stations","Replacement"
"06000000277",3611401,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000232",3611356,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000232",3611356,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000078",3607384,"CA","Collection: Separate Sewers","Replacement"
"06005197001",1175701,"CA","Collection: Separate Sewers","Rehabilitation"
"06005197001",1175701,"CA","Collection: Separate Sewers","Replacement"
"06001168001",3477030,"CA","Treatment Plant","Rehabilitation"
"06001168001",3477030,"CA","Collection: Separate Sewers","No Change"
"06022008001",2865324,"CA","Phase I MS4","Rehabilitation"
"06022008001",2865324,"CA","Phase I MS4","Process Improvement"
"06001093001",1175240,"CA","Treatment Plant","Rehabilitation"
"06001093001",1175240,"CA","Collection: Separate Sewers","No Change"
"06004002001",1175457,"CA","Collection: Separate Sewers","Rehabilitation"
"06004002001",1175457,"CA","Collection: Separate Sewers","Replacement"
"06004017001",1175504,"CA","Treatment Plant","No Change"
"06004017001",1175504,"CA","Collection: Separate Sewers","Rehabilitation"
"06004017001",1175504,"CA","Collection: Separate Sewers","Replacement"
"06001056001",3477690,"CA","Treatment Plant","Rehabilitation"
"06001056001",3477690,"CA","Treatment Plant","Replacement"
"06001056001",3477690,"CA","Treatment Plant","Improve Energy Efficiency"
"06005056001",1175575,"CA","Treatment Plant","No Change"
"06009041002",1176080,"CA","Treatment Plant","Rehabilitation"
"06009041002",1176080,"CA","Treatment Plant","Replacement"
"06009041002",1176080,"CA","Treatment Plant","Process Improvement"
"06009041002",1176080,"CA","Collection: Separate Sewers","Rehabilitation"
"06009041002",1176080,"CA","Collection: Separate Sewers","Replacement"
"06005296001",3408470,"CA","Treatment Plant","No Change"
"06005296001",3408470,"CA","Collection: Separate Sewers","No Change"
"06000000124",3608283,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06000000124",3608283,"CA","Collection: Interceptor Sewers","Replacement"
"06000203200",3509698,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06000203200",3509698,"CA","Collection: Interceptor Sewers","Replacement"
"06002021001",1175279,"CA","Treatment Plant","No Change"
"06008010001",1175959,"CA","Biosolids Handling Facility","Rehabilitation"
"06008010001",1175959,"CA","Biosolids Handling Facility","Replacement"
"06008010001",1175959,"CA","Biosolids Handling Facility","Increase Capacity"
"06000000252",3611376,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000252",3611376,"CA","Onsite Wastewater Treatment System","Replacement"
"06008010008",410633,"CA","Collection: Pump Stations","Rehabilitation"
"06000000236",3611360,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000236",3611360,"CA","Onsite Wastewater Treatment System","Replacement"
"06005236001",1175723,"CA","Treatment Plant","No Change"
"06008024001",1175978,"CA","Treatment Plant","Rehabilitation"
"06008024001",1175978,"CA","Collection: Separate Sewers","Rehabilitation"
"06008024001",1175978,"CA","Collection: Separate Sewers","Expansion"
"06005145001",1175665,"CA","Collection: Separate Sewers","No Change"
"06007022001",1175930,"CA","Collection: Separate Sewers","Rehabilitation"
"06007022001",1175930,"CA","Collection: Separate Sewers","Replacement"
"06000000277",3611401,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000142",3608724,"CA","Phase II MS4","Rehabilitation"
"06000000142",3608724,"CA","Phase II MS4","Replacement"
"06003054002",1175423,"CA","Treatment Plant","No Change"
"06004009010",1175486,"CA","Collection: Separate Sewers","Rehabilitation"
"06004009010",1175486,"CA","Collection: Separate Sewers","Replacement"
"06004009010",1175486,"CA","Collection: Separate Sewers","Increase Capacity"
"06005368001",1175795,"CA","Collection: Separate Sewers","No Change"
"06008006001",1175950,"CA","Water Reuse","Rehabilitation"
"06008006001",1175950,"CA","Water Reuse","Replacement"
"06001041001",1175206,"CA","Treatment Plant","Rehabilitation"
"06001041001",1175206,"CA","Treatment Plant","Replacement"
"06002012001",1175273,"CA","Collection: Separate Sewers","Rehabilitation"
"06002012001",1175273,"CA","Collection: Separate Sewers","Replacement"
"06001069001",1175228,"CA","Collection: Separate Sewers","No Change"
"06003037001",1175402,"CA","Treatment Plant","Rehabilitation"
"06003037001",1175402,"CA","Treatment Plant","Replacement"
"06005114001",1175645,"CA","Collection: Separate Sewers","No Change"
"06003081001",1175445,"CA","Collection: Separate Sewers","No Change"
"06005187001",1175696,"CA","Treatment Plant","No Change"
"06002120001",1175354,"CA","Treatment Plant","No Change"
"06005059001",1175578,"CA","Collection: Separate Sewers","No Change"
"06005160001",1175678,"CA","Treatment Plant","No Change"
"06005160001",1175678,"CA","Collection: Separate Sewers","No Change"
"06002028001",1175286,"CA","Collection: Separate Sewers","No Change"
"06004024001",1175511,"CA","Collection: Separate Sewers","No Change"
"06007003001",1175910,"CA","Treatment Plant","Rehabilitation"
"06007003001",1175910,"CA","Treatment Plant","Replacement"
"06001013001",1175183,"CA","Treatment Plant","No Change"
"06001045001",1175209,"CA","Treatment Plant","Rehabilitation"
"06001045001",1175209,"CA","Treatment Plant","Increase Capacity"
"06006002001",1175855,"CA","Treatment Plant","No Change"
"06006002001",1175855,"CA","Collection: Separate Sewers","No Change"
"06005360001",1238827,"CA","Collection: Separate Sewers","No Change"
"06002025001",1175283,"CA","Collection: Pump Stations","Rehabilitation"
"06002025001",1175283,"CA","Collection: Pump Stations","Replacement"
"06000000224",3610767,"CA","Phase II MS4","Rehabilitation"
"06000000224",3610767,"CA","Phase II MS4","Replacement"
"06001050001",1175216,"CA","Collection: Separate Sewers","No Change"
"06000000289",3611431,"CA","Phase II MS4","Rehabilitation"
"06000000289",3611431,"CA","Phase II MS4","Replacement"
"06000000091",3607829,"CA","Collection: Pump Stations","Rehabilitation"
"06000000091",3607829,"CA","Collection: Pump Stations","Replacement"
"06000000091",3607829,"CA","Collection: Pump Stations","Improve Energy Efficiency"
"06000000214",3610513,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000214",3610513,"CA","Collection: Separate Sewers","Replacement"
"06000000222",3610650,"CA","Phase II MS4","Rehabilitation"
"06000000222",3610650,"CA","Phase II MS4","Replacement"
"06000000234",3611358,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000234",3611358,"CA","Onsite Wastewater Treatment System","Replacement"
"06008023006",2942689,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06008023006",2942689,"CA","Collection: Interceptor Sewers","Replacement"
"06003021001",1175388,"CA","Collection: Separate Sewers","Rehabilitation"
"06003021001",1175388,"CA","Collection: Separate Sewers","Replacement"
"06007007001",1175913,"CA","Collection: Separate Sewers","No Change"
"06009075001",1176094,"CA","Water Reuse","Rehabilitation"
"06009075001",1176094,"CA","Water Reuse","Replacement"
"06004009003",1175479,"CA","Collection: Separate Sewers","Rehabilitation"
"06004009003",1175479,"CA","Collection: Separate Sewers","Replacement"
"06004009003",1175479,"CA","Collection: Separate Sewers","Increase Capacity"
"06006008001",1175861,"CA","Treatment Plant","Rehabilitation"
"06006008001",1175861,"CA","Treatment Plant","Replacement"
"06002090001",3521216,"CA","Collection: Separate Sewers","No Change"
"06009049001",1176086,"CA","Collection: Pump Stations","Rehabilitation"
"06009049001",1176086,"CA","Collection: Pump Stations","Replacement"
"06005062001",1175583,"CA","Collection: Separate Sewers","Rehabilitation"
"06005062001",1175583,"CA","Collection: Separate Sewers","Replacement"
"06006010001",1175863,"CA","Treatment Plant","Rehabilitation"
"06006010001",1175863,"CA","Treatment Plant","Replacement"
"06006010001",1175863,"CA","Collection: Separate Sewers","Rehabilitation"
"06006010001",1175863,"CA","Collection: Separate Sewers","Replacement"
"06008001001",1175945,"CA","Treatment Plant","Rehabilitation"
"06008001001",1175945,"CA","Treatment Plant","Replacement"
"06000000260",3611384,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000260",3611384,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000075",3607083,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000075",3607083,"CA","Collection: Separate Sewers","Replacement"
"06000000075",3607083,"CA","Water Reuse","New"
"06009074002",3334975,"CA","Collection: Pump Stations","Rehabilitation"
"06009074002",3334975,"CA","Collection: Pump Stations","Replacement"
"06009074002",3334975,"CA","Collection: Pump Stations","Instrumentation/Electrical/Laboratory"
"06000000129",3608381,"CA","Phase II MS4","Rehabilitation"
"06000000129",3608381,"CA","Phase II MS4","Replacement"
"06000000117",3608103,"CA","Treatment Plant","Rehabilitation"
"06000000117",3608103,"CA","Treatment Plant","Replacement"
"06002081001",1175339,"CA","Collection: Separate Sewers","Rehabilitation"
"06002081001",1175339,"CA","Collection: Separate Sewers","Replacement"
"06005139001",1175660,"CA","Collection: Separate Sewers","No Change"
"06008070001",1176016,"CA","Collection: Separate Sewers","No Change"
"06008075001",1176021,"CA","Collection: Separate Sewers","No Change"
"06005118001",1175649,"CA","Treatment Plant","No Change"
"06005233001",1175721,"CA","Treatment Plant","Rehabilitation"
"06005233001",1175721,"CA","Treatment Plant","Process Improvement"
"06005233001",1175721,"CA","Treatment Plant","Improve Energy Efficiency"
"06005010002",1175531,"CA","Collection: Separate Sewers","Rehabilitation"
"06005010002",1175531,"CA","Collection: Separate Sewers","Replacement"
"06005244001",1175730,"CA","Collection: Separate Sewers","Rehabilitation"
"06005244001",1175730,"CA","Collection: Separate Sewers","Replacement"
"06005009001",1175529,"CA","Water Reuse","Rehabilitation"
"06005009001",1175529,"CA","Water Reuse","Replacement"
"06005009001",1175529,"CA","Water Reuse","Increase Capacity"
"06005009001",1175529,"CA","Water Reuse","Expansion"
"06005009001",1175529,"CA","Water Reuse","Process Improvement"
"06005325001",1175771,"CA","Treatment Plant","No Change"
"06005325001",1175771,"CA","Collection: Separate Sewers","No Change"
"06003080001",1175444,"CA","Treatment Plant","No Change"
"06005158001",1175676,"CA","Collection: Separate Sewers","No Change"
"06008034001",1175989,"CA","Treatment Plant","No Change"
"06009006001",1176037,"CA","Treatment Plant","Rehabilitation"
"06009006001",1176037,"CA","Treatment Plant","Replacement"
"06009006001",1176037,"CA","Treatment Plant","Process Improvement"
"06005357001",1175790,"CA","Treatment Plant","No Change"
"06006031001",1175885,"CA","Treatment Plant","No Change"
"06006031001",1175885,"CA","Collection: Separate Sewers","No Change"
"06005019004",395847,"CA","Collection: Separate Sewers","No Change"
"06022032001",3217908,"CA","Phase II MS4","Rehabilitation"
"06022032001",3217908,"CA","Phase II MS4","Replacement"
"06022032001",3217908,"CA","Phase II MS4","Expansion"
"06000000102",3607908,"CA","Treatment Plant","New"
"06002060003",1175317,"CA","Water Reuse","Rehabilitation"
"06002060003",1175317,"CA","Water Reuse","Replacement"
"06000000175",3609168,"CA","Phase II MS4","Rehabilitation"
"06000000175",3609168,"CA","Phase II MS4","Replacement"
"06008035001",1175990,"CA","Collection: Separate Sewers","No Change"
"06002035001",1175293,"CA","Collection: Separate Sewers","No Change"
"06005780001",1175851,"CA","Treatment Plant","Rehabilitation"
"06005780001",1175851,"CA","Treatment Plant","Replacement"
"06005780001",1175851,"CA","Treatment Plant","Process Improvement"
"06007041001",1175940,"CA","Treatment Plant","No Change"
"06001020001",1175189,"CA","Treatment Plant","No Change"
"06003115001",1175455,"CA","Treatment Plant","No Change"
"06003041001",1175408,"CA","Collection: Separate Sewers","No Change"
"06005238001",1175725,"CA","Treatment Plant","No Change"
"06009053001",1176088,"CA","Collection: Separate Sewers","No Change"
"06002011001",1175272,"CA","Collection: Separate Sewers","Rehabilitation"
"06002011001",1175272,"CA","Collection: Separate Sewers","Replacement"
"06002064001",1175324,"CA","Collection: Separate Sewers","No Change"
"06002127001",1175359,"CA","Water Reuse","No Change"
"06005046001",1175566,"CA","Treatment Plant","No Change"
"06005774001",1175850,"CA","Collection: Combined Sewers","No Change"
"06005244001",1175730,"CA","Treatment Plant","Rehabilitation"
"06005244001",1175730,"CA","Treatment Plant","Replacement"
"06007025001",1175933,"CA","Treatment Plant","No Change"
"06002043001",1175301,"CA","Treatment Plant","Rehabilitation"
"06002043001",1175301,"CA","Treatment Plant","Replacement"
"06002043001",1175301,"CA","Treatment Plant","Improve Energy Efficiency"
"06002043001",1175301,"CA","Treatment Plant","Improve Water Efficiency"
"06003066001",1175434,"CA","Collection: Separate Sewers","No Change"
"06005178001",1175688,"CA","Treatment Plant","Rehabilitation"
"06005178001",1175688,"CA","Treatment Plant","Replacement"
"06008012001",1175963,"CA","Treatment Plant","Rehabilitation"
"06008012001",1175963,"CA","Treatment Plant","Replacement"
"06008012001",1175963,"CA","Water Reuse","No Change"
"06005366001",1175793,"CA","Collection: Separate Sewers","No Change"
"06000000223",3610714,"CA","Phase II MS4","Rehabilitation"
"06000000223",3610714,"CA","Phase II MS4","Replacement"
"06000000293",3612211,"CA","Phase II MS4","Rehabilitation"
"06000000293",3612211,"CA","Phase II MS4","Replacement"
"06001038001",1175204,"CA","Collection: Separate Sewers","Rehabilitation"
"06001038001",1175204,"CA","Collection: Separate Sewers","Replacement"
"06002072001",1175334,"CA","Collection: Separate Sewers","Rehabilitation"
"06002072001",1175334,"CA","Collection: Separate Sewers","Replacement"
"06003026001",1175393,"CA","Collection: Separate Sewers","No Change"
"06005266001",1175745,"CA","Collection: Separate Sewers","No Change"
"06005283001",3106372,"CA","Treatment Plant","No Change"
"06005042003",1175562,"CA","Collection: Interceptor Sewers","Replacement"
"06005006001",1175527,"CA","Collection: Pump Stations","Rehabilitation"
"06000000240",3611364,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000240",3611364,"CA","Onsite Wastewater Treatment System","Replacement"
"06005246001",1175732,"CA","Collection: Separate Sewers","Rehabilitation"
"06005246001",1175732,"CA","Collection: Separate Sewers","Replacement"
"06002054001",3486530,"CA","Collection: Separate Sewers","Replacement"
"06022044001",2864707,"CA","Phase II MS4","Rehabilitation"
"06022044001",2864707,"CA","Phase II MS4","Replacement"
"06001026001",1175194,"CA","Treatment Plant","Rehabilitation"
"06001026001",1175194,"CA","Collection: Separate Sewers","Rehabilitation"
"06005146001",1175666,"CA","Treatment Plant","No Change"
"06008020002",1175974,"CA","Treatment Plant","No Change"
"06008020002",1175974,"CA","Water Reuse","No Change"
"06002053001",1175311,"CA","Treatment Plant","Rehabilitation"
"06005654001",1175840,"CA","Collection: Separate Sewers","No Change"
"06000000140",3608711,"CA","Collection: Pump Stations","Rehabilitation"
"06000000140",3608711,"CA","Collection: Pump Stations","Replacement"
"06006033001",1175886,"CA","Treatment Plant","No Change"
"06000000215",3610516,"CA","Treatment Plant","Rehabilitation"
"06000000215",3610516,"CA","Treatment Plant","Replacement"
"06008069001",1176015,"CA","Collection: Separate Sewers","Rehabilitation"
"06008069001",1176015,"CA","Collection: Separate Sewers","Replacement"
"06005261001",1175742,"CA","Collection: Separate Sewers","No Change"
"06009031002",1176067,"CA","Water Reuse","No Change"
"06003028001",1175395,"CA","Collection: Separate Sewers","Rehabilitation"
"06003028001",1175395,"CA","Collection: Separate Sewers","Replacement"
"06008085001",1176028,"CA","Collection: Pump Stations","Rehabilitation"
"06008085001",1176028,"CA","Collection: Pump Stations","Replacement"
"06002036001",1175294,"CA","Water Reuse","No Change"
"06000000313",3613126,"CA","Water Reuse","New"
"06021003001",2829441,"CA","Phase II MS4","No Change"
"06008010005",3486593,"CA","Treatment Plant","Rehabilitation"
"06005105001",1175637,"CA","Water Reuse","No Change"
"06005262001",1175743,"CA","Treatment Plant","No Change"
"06000000078",3607384,"CA","Collection: Separate Sewers","Rehabilitation"
"06008010005",3486593,"CA","Treatment Plant","Replacement"
"06005112001",1175643,"CA","Treatment Plant","Rehabilitation"
"06005112001",1175643,"CA","Treatment Plant","Replacement"
"06005112001",1175643,"CA","Treatment Plant","Process Improvement"
"06005112001",1175643,"CA","Collection: Separate Sewers","Rehabilitation"
"06005112001",1175643,"CA","Collection: Separate Sewers","Replacement"
"06000000181",3609275,"CA","Collection: Separate Sewers","Replacement"
"06005004001",1238814,"CA","Water Reuse","Expansion"
"06008010005",3486593,"CA","Water Reuse","Rehabilitation"
"06008010005",3486593,"CA","Water Reuse","Replacement"
"06008010005",3486593,"CA","Water Reuse","Expansion"
"06008023014",2944225,"CA","Collection: Interceptor Sewers","No Change"
"06003092001",397897,"CA","Collection: Separate Sewers","No Change"
"06005074001",1175592,"CA","Treatment Plant","No Change"
"06007019001",1175928,"CA","Treatment Plant","No Change"
"06002047001",1175307,"CA","Collection: Separate Sewers","No Change"
"06002009001",1175270,"CA","Collection: Separate Sewers","No Change"
"06002071001",1175331,"CA","Collection: Separate Sewers","Rehabilitation"
"06002071001",1175331,"CA","Collection: Separate Sewers","Replacement"
"06005097001",1175617,"CA","Treatment Plant","No Change"
"06005155001",1175673,"CA","Collection: Separate Sewers","Rehabilitation"
"06005155001",1175673,"CA","Collection: Separate Sewers","Replacement"
"06003030001",1175398,"CA","Collection: Separate Sewers","No Change"
"06006027001",1175883,"CA","Treatment Plant","No Change"
"06008019001",1175972,"CA","Water Reuse","No Change"
"06001065001",1175224,"CA","Treatment Plant","No Change"
"06002046001",1175306,"CA","Collection: Separate Sewers","Rehabilitation"
"06004009004",1175480,"CA","Collection: Separate Sewers","Rehabilitation"
"06004009004",1175480,"CA","Collection: Separate Sewers","Replacement"
"06004009004",1175480,"CA","Collection: Separate Sewers","Increase Capacity"
"06005021001",1175542,"CA","Collection: Separate Sewers","No Change"
"06003022001",1175389,"CA","Collection: Separate Sewers","No Change"
"06004029001",1175514,"CA","Water Reuse","No Change"
"06007029001",1175936,"CA","Collection: Separate Sewers","Rehabilitation"
"06007029001",1175936,"CA","Collection: Separate Sewers","Replacement"
"06005061001",1238816,"CA","Collection: Separate Sewers","Rehabilitation"
"06005061001",1238816,"CA","Collection: Separate Sewers","Replacement"
"06005061001",1238816,"CA","Collection: Separate Sewers","Increase Capacity"
"06005061001",1238816,"CA","Water Reuse","No Change"
"06002021001",1175279,"CA","Collection: Separate Sewers","No Change"
"06000000151",3608857,"CA","Phase I MS4","Rehabilitation"
"06005065001",1175586,"CA","Collection: Pump Stations","Rehabilitation"
"06005205001",1175708,"CA","Collection: Pump Stations","Rehabilitation"
"06000000165",3609119,"CA","Treatment Plant","Rehabilitation"
"06000000165",3609119,"CA","Treatment Plant","Replacement"
"06000000165",3609119,"CA","Treatment Plant","Increase Capacity"
"06001036001",1175202,"CA","Treatment Plant","Rehabilitation"
"06001036001",1175202,"CA","Treatment Plant","Replacement"
"06001036001",1175202,"CA","Collection: Separate Sewers","Rehabilitation"
"06001036001",1175202,"CA","Collection: Separate Sewers","Replacement"
"06002069001",1175329,"CA","Treatment Plant","Rehabilitation"
"06002069001",1175329,"CA","Treatment Plant","Replacement"
"06005053001",1175571,"CA","Treatment Plant","Rehabilitation"
"06005053001",1175571,"CA","Treatment Plant","Replacement"
"06005053001",1175571,"CA","Collection: Separate Sewers","Rehabilitation"
"06005053001",1175571,"CA","Collection: Separate Sewers","Replacement"
"06000000125",3608290,"CA","Water Reuse","Rehabilitation"
"06000000125",3608290,"CA","Water Reuse","Replacement"
"06000000227",3610913,"CA","Phase II MS4","Rehabilitation"
"06000000227",3610913,"CA","Phase II MS4","Replacement"
"06005009001",1175529,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06005009001",1175529,"CA","Collection: Interceptor Sewers","Replacement"
"06001035001",1175201,"CA","Collection: Separate Sewers","Rehabilitation"
"06001035001",1175201,"CA","Collection: Separate Sewers","Replacement"
"06005010002",1175531,"CA","Treatment Plant","Rehabilitation"
"06005010002",1175531,"CA","Treatment Plant","Replacement"
"06004012500",3531736,"CA","Collection: Separate Sewers","Rehabilitation"
"06004012500",3531736,"CA","Collection: Separate Sewers","Replacement"
"06001014001",433503,"CA","Collection: Separate Sewers","No Change"
"06005056001",1175575,"CA","Collection: Separate Sewers","Rehabilitation"
"06005056001",1175575,"CA","Collection: Separate Sewers","Replacement"
"06005056001",1175575,"CA","Collection: Separate Sewers","Expansion"
"06006013001",1175866,"CA","Collection: Separate Sewers","Rehabilitation"
"06006013001",1175866,"CA","Collection: Separate Sewers","Replacement"
"06008004001",1175948,"CA","Treatment Plant","Rehabilitation"
"06008004001",1175948,"CA","Treatment Plant","Replacement"
"06004010002",1175492,"CA","Collection: Separate Sewers","No Change"
"06004010002",1175492,"CA","Biosolids Handling Facility","No Change"
"06005080001",1238817,"CA","Treatment Plant","No Change"
"06005080001",1238817,"CA","Collection: Separate Sewers","No Change"
"06009007001",1176038,"CA","Collection: Separate Sewers","Rehabilitation"
"06009007001",1176038,"CA","Collection: Separate Sewers","Replacement"
"06005064001",1175585,"CA","Treatment Plant","Rehabilitation"
"06005064001",1175585,"CA","Treatment Plant","Replacement"
"06005310001",1175761,"CA","Collection: Separate Sewers","No Change"
"06005023002",1175544,"CA","Collection: Separate Sewers","No Change"
"06001002001",1175168,"CA","Treatment Plant","Process Improvement"
"06005121001",1175652,"CA","Treatment Plant","No Change"
"06000000286",3611410,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000286",3611410,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000080",3607474,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000080",3607474,"CA","Collection: Separate Sewers","Replacement"
"06000000080",3607474,"CA","Collection: Separate Sewers","Increase Capacity"
